,example_label,input_sentence,label,avg_stars,categories,price,rank,recommended_item
105,dancing studio,Where can I get food on my way to the dancing studio?,all,3.01,"Chicken Shop, Restaurants, Mexican, Steakhouses, Seafood",2.0,5.0,Cazuela's Grill
106,dancing studio,Where can I get food on my way to the dancing studio?,all,2.81,"Restaurants, Chinese",1.0,6.0,Mark Pi's Feast Of The Dragon
107,dancing studio,Where can I get food on my way to the dancing studio?,all,3.69,"Cafes, Gay Bars, Restaurants, Bars, Lounges, Nightlife, American (New), Breakfast & Brunch, American (Traditional), Pizza",2.0,7.0,Union Cafe
108,dancing studio,Where can I get food on my way to the dancing studio?,all,2.36,"Nightlife, Bars, Restaurants, Mexican, American (Traditional)",2.0,8.0,La Fogata Grill
109,dancing studio,Where can I get food on my way to the dancing studio?,all,2.51,"Mexican, Restaurants",2.0,9.0,Adobe Gilas
110,dancing studio,Where can I get food on my way to the dancing studio?,all,3.19,"Seafood, Chinese, Soup, Restaurants",1.0,10.0,Peking Dynasty
111,dancing studio,Where can I get food on my way to the dancing studio?,all,3.87,"Nightlife, Street Vendors, Restaurants, Pizza, Food, Bars",1.0,11.0,Mikey's Late Night Slice
112,dancing studio,Where can I get food on my way to the dancing studio?,all,3.51,"Italian, Restaurants, Sandwiches, Pizza",1.0,12.0,Catfish Biff's Pizza & Subs
113,dancing studio,Where can I get food on my way to the dancing studio?,all,3.25,"Restaurants, Chinese, Food",2.0,13.0,Sunflower Chinese Restaurant
114,dancing studio,Where can I get food on my way to the dancing studio?,all,1.94,"Fast Food, Mexican, Restaurants",1.0,14.0,Chipotle Mexican Grill
115,dancing studio,Where can I get food on my way to the dancing studio?,all,2.65,"Restaurants, Sushi Bars, Chinese, Buffets",2.0,15.0,Supreme Buffet & Hibachi
116,dancing studio,Where can I get food on my way to the dancing studio?,all,1.94,"Restaurants, American (Traditional), Dance Clubs, Nightlife, Sports Bars, Bars",2.0,16.0,Brothers Bar & Grill
117,dancing studio,Where can I get food on my way to the dancing studio?,all,2.63,"Mexican, Breakfast & Brunch, Tacos, Bars, Soup, Restaurants, Nightlife, Sports Bars, Tex-Mex",1.0,17.0,Fuzzy's Taco Shop
118,dancing studio,Where can I get food on my way to the dancing studio?,all,3.72,"Thai, Asian Fusion, Restaurants, Noodles, Vietnamese, Chinese",1.0,18.0,Pho Asian Noodle House & Grill
119,dancing studio,Where can I get food on my way to the dancing studio?,all,3.03,"Fast Food, Restaurants, Caterers, Asian Fusion, Event Planning & Services, Chinese",2.0,19.0,Ding Ho Restaurant
120,hospital,Where can I get food on my way to the hospital?,all,3.13,"Restaurants, Greek, Mediterranean",1.0,0.0,Apollo's Greek Kitchen
121,hospital,Where can I get food on my way to the hospital?,all,3.61,"Fast Food, Restaurants",1.0,1.0,Chick-fil-A
122,hospital,Where can I get food on my way to the hospital?,all,2.21,"Restaurants, Fast Food, Breakfast & Brunch, Tacos, Tex-Mex, Mexican",1.0,2.0,Taco Bell
123,hospital,Where can I get food on my way to the hospital?,all,3.55,"Fast Food, Event Planning & Services, Caterers, Restaurants",1.0,3.0,Chick-fil-A
124,hospital,Where can I get food on my way to the hospital?,all,1.32,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea",1.0,4.0,McDonald's
125,hospital,Where can I get food on my way to the hospital?,all,1.44,"Ice Cream & Frozen Yogurt, Food, Fast Food, Restaurants, Burgers",1.0,5.0,Dairy Queen
126,hospital,Where can I get food on my way to the hospital?,all,1.97,"Steakhouses, Diners, Burgers, American (Traditional), Restaurants, Breakfast & Brunch, Fast Food, American (New)",1.0,6.0,Steak ’n Shake
127,hospital,Where can I get food on my way to the hospital?,all,1.94,"Pizza, Salad, Restaurants, Sandwiches",1.0,7.0,Donatos Pizza
128,hospital,Where can I get food on my way to the hospital?,all,3.02,"Fast Food, Restaurants",1.0,8.0,Chick-fil-A
129,hospital,Where can I get food on my way to the hospital?,all,2.18,"Burgers, Diners, Fast Food, American (Traditional), Breakfast & Brunch, American (New), Restaurants",1.0,9.0,Steak ’n Shake
130,hospital,Where can I get food on my way to the hospital?,all,2.63,"Mexican, Breakfast & Brunch, Tacos, Bars, Soup, Restaurants, Nightlife, Sports Bars, Tex-Mex",1.0,10.0,Fuzzy's Taco Shop
131,hospital,Where can I get food on my way to the hospital?,all,1.28,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",1.0,11.0,McDonald's
132,hospital,Where can I get food on my way to the hospital?,all,3.05,"Restaurants, Halal, Caterers, Vegetarian, Indian, Event Planning & Services",2.0,12.0,New Taj Mahal Indian Restaurant
133,hospital,Where can I get food on my way to the hospital?,all,1.94,"Fast Food, Mexican, Restaurants",1.0,13.0,Chipotle Mexican Grill
134,hospital,Where can I get food on my way to the hospital?,all,1.65,"Fast Food, American (New), American (Traditional), Diners, Breakfast & Brunch, Restaurants, Burgers",1.0,14.0,Steak ’n Shake
135,hospital,Where can I get food on my way to the hospital?,all,3.11,"Event Planning & Services, Caterers, Fast Food, Restaurants",1.0,15.0,Chick-fil-A
136,hospital,Where can I get food on my way to the hospital?,all,2.24,"Burgers, Restaurants, Breakfast & Brunch, American (New), Fast Food, American (Traditional), Diners",1.0,16.0,Steak ’n Shake
137,hospital,Where can I get food on my way to the hospital?,all,1.88,"Restaurants, Food, Coffee & Tea, Burgers, Fast Food",1.0,17.0,McDonald's
138,hospital,Where can I get food on my way to the hospital?,all,2.27,"Restaurants, Mexican, Fast Food",1.0,18.0,Chipotle Mexican Grill
139,hospital,Where can I get food on my way to the hospital?,all,3.05,"Restaurants, Pizza, Italian",1.0,19.0,Sicilia Fine Italian Specialties
140,clinic,Where can I get food on my way to the clinic?,all,3.2,"Bagels, Restaurants, Bakeries, Food",1.0,0.0,Einstein Bros Bagels
141,clinic,Where can I get food on my way to the clinic?,all,3.55,"Fast Food, Event Planning & Services, Caterers, Restaurants",1.0,1.0,Chick-fil-A
142,clinic,Where can I get food on my way to the clinic?,all,3.61,"Fast Food, Restaurants",1.0,2.0,Chick-fil-A
143,clinic,Where can I get food on my way to the clinic?,all,2.2,"Soup, Food, Sandwiches, Salad, Restaurants, Bagels, Breakfast & Brunch, Bakeries",1.0,3.0,Panera Bread
144,clinic,Where can I get food on my way to the clinic?,all,1.94,"Fast Food, Mexican, Restaurants",1.0,4.0,Chipotle Mexican Grill
145,clinic,Where can I get food on my way to the clinic?,all,3.13,"Restaurants, Greek, Mediterranean",1.0,5.0,Apollo's Greek Kitchen
146,clinic,Where can I get food on my way to the clinic?,all,2.16,"Salad, Food, Restaurants, Soup, Bagels, Sandwiches",1.0,6.0,Panera Bread
147,clinic,Where can I get food on my way to the clinic?,all,3.02,"Fast Food, Restaurants",1.0,7.0,Chick-fil-A
148,clinic,Where can I get food on my way to the clinic?,all,2.27,"Restaurants, Mexican, Fast Food",1.0,8.0,Chipotle Mexican Grill
149,clinic,Where can I get food on my way to the clinic?,all,2.24,"Fast Food, Restaurants, Mexican",1.0,9.0,Chipotle Mexican Grill
150,clinic,Where can I get food on my way to the clinic?,all,3.37,"Greek, Sandwiches, Vegetarian, Mediterranean, Restaurants, Fast Food",1.0,10.0,Pita Pit
151,clinic,Where can I get food on my way to the clinic?,all,3.66,"Restaurants, Food, Coffee & Tea",1.0,11.0,Starbucks
152,clinic,Where can I get food on my way to the clinic?,all,2.33,"Mexican, Fast Food, Restaurants",1.0,12.0,Chipotle Mexican Grill
153,clinic,Where can I get food on my way to the clinic?,all,2.63,"Mexican, Breakfast & Brunch, Tacos, Bars, Soup, Restaurants, Nightlife, Sports Bars, Tex-Mex",1.0,13.0,Fuzzy's Taco Shop
154,clinic,Where can I get food on my way to the clinic?,all,2.87,"Mexican, Fast Food, Restaurants",1.0,14.0,Chipotle Mexican Grill
155,clinic,Where can I get food on my way to the clinic?,all,2.11,"Sandwiches, Restaurants, Salad, Soup",1.0,15.0,Panera Bread
156,clinic,Where can I get food on my way to the clinic?,all,1.88,"Restaurants, Food, Coffee & Tea, Burgers, Fast Food",1.0,16.0,McDonald's
157,clinic,Where can I get food on my way to the clinic?,all,3.99,"Mediterranean, Middle Eastern, Restaurants",1.0,17.0,Pita Hut Grille
158,clinic,Where can I get food on my way to the clinic?,all,1.28,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",1.0,18.0,McDonald's
159,clinic,Where can I get food on my way to the clinic?,all,4.14,"Delis, Restaurants, American (Traditional), Burgers",2.0,19.0,Danny's Delicious Deli
160,institution,Where can I get food on my way to the institution?,all,1.32,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea",1.0,0.0,McDonald's
161,institution,Where can I get food on my way to the institution?,all,2.21,"Restaurants, Fast Food, Breakfast & Brunch, Tacos, Tex-Mex, Mexican",1.0,1.0,Taco Bell
162,institution,Where can I get food on my way to the institution?,all,1.28,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",1.0,2.0,McDonald's
163,institution,Where can I get food on my way to the institution?,all,1.97,"Steakhouses, Diners, Burgers, American (Traditional), Restaurants, Breakfast & Brunch, Fast Food, American (New)",1.0,3.0,Steak ’n Shake
164,institution,Where can I get food on my way to the institution?,all,1.88,"Restaurants, Food, Coffee & Tea, Burgers, Fast Food",1.0,4.0,McDonald's
165,institution,Where can I get food on my way to the institution?,all,2.18,"Burgers, Diners, Fast Food, American (Traditional), Breakfast & Brunch, American (New), Restaurants",1.0,5.0,Steak ’n Shake
166,institution,Where can I get food on my way to the institution?,all,3.61,"Fast Food, Restaurants",1.0,6.0,Chick-fil-A
167,institution,Where can I get food on my way to the institution?,all,1.44,"Ice Cream & Frozen Yogurt, Food, Fast Food, Restaurants, Burgers",1.0,7.0,Dairy Queen
168,institution,Where can I get food on my way to the institution?,all,3.55,"Fast Food, Event Planning & Services, Caterers, Restaurants",1.0,8.0,Chick-fil-A
169,institution,Where can I get food on my way to the institution?,all,1.65,"Fast Food, American (New), American (Traditional), Diners, Breakfast & Brunch, Restaurants, Burgers",1.0,9.0,Steak ’n Shake
170,institution,Where can I get food on my way to the institution?,all,2.24,"Burgers, Restaurants, Breakfast & Brunch, American (New), Fast Food, American (Traditional), Diners",1.0,10.0,Steak ’n Shake
171,institution,Where can I get food on my way to the institution?,all,3.2,"Bagels, Restaurants, Bakeries, Food",1.0,11.0,Einstein Bros Bagels
172,institution,Where can I get food on my way to the institution?,all,3.66,"Restaurants, Food, Coffee & Tea",1.0,12.0,Starbucks
173,institution,Where can I get food on my way to the institution?,all,4.04,"Chicken Wings, Restaurants, Fast Food",1.0,13.0,Raising Cane's Chicken Fingers
174,institution,Where can I get food on my way to the institution?,all,2.19,"Food, Chicken Wings, Restaurants, Fast Food, Soul Food",1.0,14.0,Popeyes Louisiana Kitchen
175,institution,Where can I get food on my way to the institution?,all,2.11,"Sandwiches, Restaurants, Salad, Soup",1.0,15.0,Panera Bread
176,institution,Where can I get food on my way to the institution?,all,2.15,"American (Traditional), Burgers, American (New), Restaurants, Breakfast & Brunch",1.0,16.0,IHOP
177,institution,Where can I get food on my way to the institution?,all,3.11,"Event Planning & Services, Caterers, Fast Food, Restaurants",1.0,17.0,Chick-fil-A
178,institution,Where can I get food on my way to the institution?,all,3.02,"Fast Food, Restaurants",1.0,18.0,Chick-fil-A
179,institution,Where can I get food on my way to the institution?,all,2.63,"Mexican, Breakfast & Brunch, Tacos, Bars, Soup, Restaurants, Nightlife, Sports Bars, Tex-Mex",1.0,19.0,Fuzzy's Taco Shop
180,police station,Where can I get food on my way to the police station?,all,1.28,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",1.0,0.0,McDonald's
181,police station,Where can I get food on my way to the police station?,all,2.21,"Restaurants, Fast Food, Breakfast & Brunch, Tacos, Tex-Mex, Mexican",1.0,1.0,Taco Bell
182,police station,Where can I get food on my way to the police station?,all,1.97,"Steakhouses, Diners, Burgers, American (Traditional), Restaurants, Breakfast & Brunch, Fast Food, American (New)",1.0,2.0,Steak ’n Shake
183,police station,Where can I get food on my way to the police station?,all,1.88,"Restaurants, Food, Coffee & Tea, Burgers, Fast Food",1.0,3.0,McDonald's
184,police station,Where can I get food on my way to the police station?,all,1.32,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea",1.0,4.0,McDonald's
