,example_label,input_sentence,label,avg_stars,categories,price,rank,recommended_item
22,psychiatrist,Where can I get food on my way to the psychiatrist?,all,2.11,"Sandwiches, Restaurants, Salad, Soup",1.0,2.0,Panera Bread
23,psychiatrist,Where can I get food on my way to the psychiatrist?,all,1.88,"Restaurants, Food, Coffee & Tea, Burgers, Fast Food",1.0,3.0,McDonald's
24,psychiatrist,Where can I get food on my way to the psychiatrist?,all,3.66,"Restaurants, Food, Coffee & Tea",1.0,4.0,Starbucks
25,psychiatrist,Where can I get food on my way to the psychiatrist?,all,2.2,"Soup, Food, Sandwiches, Salad, Restaurants, Bagels, Breakfast & Brunch, Bakeries",1.0,5.0,Panera Bread
26,psychiatrist,Where can I get food on my way to the psychiatrist?,all,3.51,"Italian, Restaurants, Sandwiches, Pizza",1.0,6.0,Catfish Biff's Pizza & Subs
27,psychiatrist,Where can I get food on my way to the psychiatrist?,all,2.33,"Venues & Event Spaces, Restaurants, Event Planning & Services, Hotels, Hotels & Travel",2.0,7.0,Crowne Plaza Columbus North- Worthington
28,psychiatrist,Where can I get food on my way to the psychiatrist?,all,2.29,"Soup, Sandwiches, Salad, Food, Bagels, Breakfast & Brunch, Bakeries, Restaurants",1.0,8.0,Panera Bread
29,psychiatrist,Where can I get food on my way to the psychiatrist?,all,4.0,"Breakfast & Brunch, Internet Cafes, Food, Coffee & Tea, Restaurants, Sandwiches, Bagels",1.0,9.0,Short North Coffee House
30,psychiatrist,Where can I get food on my way to the psychiatrist?,all,2.21,"Restaurants, Fast Food, Breakfast & Brunch, Tacos, Tex-Mex, Mexican",1.0,10.0,Taco Bell
31,psychiatrist,Where can I get food on my way to the psychiatrist?,all,2.29,"Food, American (New), Restaurants, Sandwiches, Beer, Wine & Spirits, Pizza",2.0,11.0,Wolfgang Puck Express
32,psychiatrist,Where can I get food on my way to the psychiatrist?,all,2.15,"American (Traditional), Burgers, American (New), Restaurants, Breakfast & Brunch",1.0,12.0,IHOP
33,psychiatrist,Where can I get food on my way to the psychiatrist?,all,3.2,"Bagels, Restaurants, Bakeries, Food",1.0,13.0,Einstein Bros Bagels
34,psychiatrist,Where can I get food on my way to the psychiatrist?,all,1.44,"Ice Cream & Frozen Yogurt, Food, Fast Food, Restaurants, Burgers",1.0,14.0,Dairy Queen
35,psychiatrist,Where can I get food on my way to the psychiatrist?,all,3.13,"Restaurants, Greek, Mediterranean",1.0,15.0,Apollo's Greek Kitchen
36,psychiatrist,Where can I get food on my way to the psychiatrist?,all,2.71,"Bagels, Restaurants, Sandwiches, Soup, Bakeries, Food, Salad, Breakfast & Brunch",2.0,16.0,Panera Bread
37,psychiatrist,Where can I get food on my way to the psychiatrist?,all,3.01,"Breakfast & Brunch, Restaurants, American (Traditional)",1.0,17.0,Scramblers
38,psychiatrist,Where can I get food on my way to the psychiatrist?,all,3.05,"Diners, Restaurants, Music Venues, Bars, Nightlife, Arts & Entertainment",2.0,18.0,Skully's Music-Diner
39,psychiatrist,Where can I get food on my way to the psychiatrist?,all,3.26,"Restaurants, American (Traditional), Diners, Breakfast & Brunch",2.0,19.0,Jack & Benny's Downtown Diner
40,museum,Where can I get food on my way to the museum?,all,3.82,"Health Markets, Food, Specialty Food, Cafes, Grocery, Restaurants, Beer, Wine & Spirits",2.0,0.0,Giant Eagle Market District
41,museum,Where can I get food on my way to the museum?,all,1.88,"Restaurants, Food, Coffee & Tea, Burgers, Fast Food",1.0,1.0,McDonald's
42,museum,Where can I get food on my way to the museum?,all,3.66,"Restaurants, Food, Coffee & Tea",1.0,2.0,Starbucks
43,museum,Where can I get food on my way to the museum?,all,2.59,"Music Venues, Event Planning & Services, Restaurants, Adult Entertainment, Arts & Entertainment, Venues & Event Spaces, Nightlife, Casinos",2.0,3.0,Hollywood Casino Columbus
44,museum,Where can I get food on my way to the museum?,all,4.51,"Ethnic Food, Specialty Food, Shopping, Seafood Markets, Food, Bakeries, Flowers & Gifts, Arts & Crafts, Grocery, Meat Shops, Belgian, Restaurants, Fruits & Veggies, Farmers Market",2.0,4.0,North Market
45,museum,Where can I get food on my way to the museum?,all,3.2,"Bagels, Restaurants, Bakeries, Food",1.0,5.0,Einstein Bros Bagels
46,museum,Where can I get food on my way to the museum?,all,3.45,"Kitchen & Bath, Shopping, Outdoor Furniture Stores, Home & Garden, Home Decor, Furniture Stores, Shopping Centers, Restaurants",2.0,6.0,IKEA
47,museum,Where can I get food on my way to the museum?,all,3.61,"Fast Food, Restaurants",1.0,7.0,Chick-fil-A
48,museum,Where can I get food on my way to the museum?,all,1.32,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea",1.0,8.0,McDonald's
49,museum,Where can I get food on my way to the museum?,all,3.88,"Grocery, Health Markets, Fruits & Veggies, Food, Specialty Food, Delis, Restaurants",2.0,9.0,Lucky's Market
50,museum,Where can I get food on my way to the museum?,all,2.21,"Restaurants, Fast Food, Breakfast & Brunch, Tacos, Tex-Mex, Mexican",1.0,10.0,Taco Bell
51,museum,Where can I get food on my way to the museum?,all,3.11,"Event Planning & Services, Caterers, Fast Food, Restaurants",1.0,11.0,Chick-fil-A
52,museum,Where can I get food on my way to the museum?,all,3.02,"Fast Food, Restaurants",1.0,12.0,Chick-fil-A
53,museum,Where can I get food on my way to the museum?,all,1.28,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",1.0,13.0,McDonald's
54,museum,Where can I get food on my way to the museum?,all,2.81,"Restaurants, Chinese",1.0,14.0,Mark Pi's Feast Of The Dragon
55,museum,Where can I get food on my way to the museum?,all,4.62,"Shopping, Coffee & Tea, Bars, Tabletop Games, Nightlife, Restaurants, Themed Cafes, Food, Cafes",1.0,15.0,Tabletop Game Cafe
56,museum,Where can I get food on my way to the museum?,all,2.15,"American (Traditional), Burgers, American (New), Restaurants, Breakfast & Brunch",1.0,16.0,IHOP
57,museum,Where can I get food on my way to the museum?,all,3.78,"Restaurants, Food, Ethnic Food, Specialty Food, Vietnamese",1.0,17.0,Lan Viet Market
58,museum,Where can I get food on my way to the museum?,all,1.44,"Ice Cream & Frozen Yogurt, Food, Fast Food, Restaurants, Burgers",1.0,18.0,Dairy Queen
59,museum,Where can I get food on my way to the museum?,all,3.65,"Salad, Caterers, Sandwiches, Delis, Event Planning & Services, Restaurants",1.0,19.0,Jason's Deli
60,bar,Where can I get food on my way to the bar?,all,2.09,"Nightlife, Restaurants, Mexican, Bars, Dance Clubs",2.0,0.0,Park Street Cantina
61,bar,Where can I get food on my way to the bar?,all,2.91,"Restaurants, Wine Bars, American (New), Nightlife, American (Traditional), Gastropubs, Bars, Sports Bars",2.0,1.0,Bar Louie - Arena District
62,bar,Where can I get food on my way to the bar?,all,3.02,"Nightlife, American (Traditional), Restaurants, Pizza, Bars, Burgers, Pubs",2.0,2.0,Rude Dog Bar & Grill Polaris
63,bar,Where can I get food on my way to the bar?,all,3.13,"Restaurants, Greek, Mediterranean",1.0,3.0,Apollo's Greek Kitchen
64,bar,Where can I get food on my way to the bar?,all,3.12,"Nightlife, Restaurants, Bars, Mexican, Seafood, Steakhouses",2.0,4.0,El Vaquero Mexican Restaurant
65,bar,Where can I get food on my way to the bar?,all,1.94,"Restaurants, American (Traditional), Dance Clubs, Nightlife, Sports Bars, Bars",2.0,5.0,Brothers Bar & Grill
66,bar,Where can I get food on my way to the bar?,all,3.86,"Pizza, Restaurants",2.0,6.0,Hounddog's Three Degree Pizza
67,bar,Where can I get food on my way to the bar?,all,3.39,"Caterers, Bars, Salad, Mexican, Restaurants, Seafood, Event Planning & Services, Nightlife",2.0,7.0,El Vaquero Mexican Restaurant
68,bar,Where can I get food on my way to the bar?,all,2.51,"Mexican, Restaurants",2.0,8.0,Adobe Gilas
69,bar,Where can I get food on my way to the bar?,all,2.7,"Cocktail Bars, American (New), Bars, Gastropubs, Restaurants, Sports Bars, American (Traditional), Nightlife",2.0,9.0,Bar Louie - Easton Town Center
70,bar,Where can I get food on my way to the bar?,all,3.03,"Bars, Restaurants, Sports Bars, Nightlife, American (Traditional), Pizza",2.0,10.0,Boston's Restaurant & Sports Bar
71,bar,Where can I get food on my way to the bar?,all,3.01,"Chicken Shop, Restaurants, Mexican, Steakhouses, Seafood",2.0,11.0,Cazuela's Grill
72,bar,Where can I get food on my way to the bar?,all,2.63,"Mexican, Breakfast & Brunch, Tacos, Bars, Soup, Restaurants, Nightlife, Sports Bars, Tex-Mex",1.0,12.0,Fuzzy's Taco Shop
73,bar,Where can I get food on my way to the bar?,all,3.55,"Bars, Sports Bars, Chicken Wings, Pizza, Sandwiches, Nightlife, Restaurants",2.0,13.0,Roosters
74,bar,Where can I get food on my way to the bar?,all,2.18,"Burgers, Diners, Fast Food, American (Traditional), Breakfast & Brunch, American (New), Restaurants",1.0,14.0,Steak ’n Shake
75,bar,Where can I get food on my way to the bar?,all,3.94,"Hot Dogs, Restaurants, Bars, Vegetarian, Nightlife, Breakfast & Brunch",1.0,15.0,Dirty Frank's Hot Dog Palace
76,bar,Where can I get food on my way to the bar?,all,2.36,"Nightlife, Bars, Restaurants, Mexican, American (Traditional)",2.0,16.0,La Fogata Grill
77,bar,Where can I get food on my way to the bar?,all,2.73,"Nightlife, Chicken Wings, Sports Bars, Bars, Restaurants, American (Traditional)",2.0,17.0,Buffalo Wild Wings
78,bar,Where can I get food on my way to the bar?,all,2.62,"American (Traditional), Restaurants",2.0,18.0,Champps Restaurant & Bar
79,bar,Where can I get food on my way to the bar?,all,3.24,"Restaurants, Pizza",2.0,19.0,Tommy's Pizza
80,private school,Where can I get food on my way to the private school?,all,2.21,"Restaurants, Fast Food, Breakfast & Brunch, Tacos, Tex-Mex, Mexican",1.0,0.0,Taco Bell
81,private school,Where can I get food on my way to the private school?,all,1.32,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea",1.0,1.0,McDonald's
82,private school,Where can I get food on my way to the private school?,all,3.13,"Restaurants, Greek, Mediterranean",1.0,2.0,Apollo's Greek Kitchen
83,private school,Where can I get food on my way to the private school?,all,1.28,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",1.0,3.0,McDonald's
84,private school,Where can I get food on my way to the private school?,all,3.51,"Italian, Restaurants, Sandwiches, Pizza",1.0,4.0,Catfish Biff's Pizza & Subs
85,private school,Where can I get food on my way to the private school?,all,3.72,"Thai, Asian Fusion, Restaurants, Noodles, Vietnamese, Chinese",1.0,5.0,Pho Asian Noodle House & Grill
86,private school,Where can I get food on my way to the private school?,all,1.97,"Steakhouses, Diners, Burgers, American (Traditional), Restaurants, Breakfast & Brunch, Fast Food, American (New)",1.0,6.0,Steak ’n Shake
87,private school,Where can I get food on my way to the private school?,all,3.66,"Restaurants, Food, Coffee & Tea",1.0,7.0,Starbucks
88,private school,Where can I get food on my way to the private school?,all,3.24,"Restaurants, Pizza",2.0,8.0,Tommy's Pizza
89,private school,Where can I get food on my way to the private school?,all,1.88,"Restaurants, Food, Coffee & Tea, Burgers, Fast Food",1.0,9.0,McDonald's
90,private school,Where can I get food on my way to the private school?,all,3.26,"Restaurants, American (Traditional), Diners, Breakfast & Brunch",2.0,10.0,Jack & Benny's Downtown Diner
91,private school,Where can I get food on my way to the private school?,all,3.01,"Chicken Shop, Restaurants, Mexican, Steakhouses, Seafood",2.0,11.0,Cazuela's Grill
92,private school,Where can I get food on my way to the private school?,all,2.24,"Fast Food, Restaurants, Mexican",1.0,12.0,Chipotle Mexican Grill
93,private school,Where can I get food on my way to the private school?,all,1.65,"Fast Food, American (New), American (Traditional), Diners, Breakfast & Brunch, Restaurants, Burgers",1.0,13.0,Steak ’n Shake
94,private school,Where can I get food on my way to the private school?,all,2.15,"American (Traditional), Burgers, American (New), Restaurants, Breakfast & Brunch",1.0,14.0,IHOP
95,private school,Where can I get food on my way to the private school?,all,2.18,"Burgers, Diners, Fast Food, American (Traditional), Breakfast & Brunch, American (New), Restaurants",1.0,15.0,Steak ’n Shake
96,private school,Where can I get food on my way to the private school?,all,2.63,"Mexican, Breakfast & Brunch, Tacos, Bars, Soup, Restaurants, Nightlife, Sports Bars, Tex-Mex",1.0,16.0,Fuzzy's Taco Shop
97,private school,Where can I get food on my way to the private school?,all,3.65,"Restaurants, Noodles, Chinese",1.0,17.0,Oodles Noodle & Dumpling Bar
98,private school,Where can I get food on my way to the private school?,all,4.04,"Chicken Wings, Restaurants, Fast Food",1.0,18.0,Raising Cane's Chicken Fingers
99,private school,Where can I get food on my way to the private school?,all,2.7,"Restaurants, Mexican",2.0,19.0,El Acapulco Mexican Restaurant
100,church,Where can I get food on my way to the church?,all,1.32,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea",1.0,0.0,McDonald's
101,church,Where can I get food on my way to the church?,all,1.28,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",1.0,1.0,McDonald's
102,church,Where can I get food on my way to the church?,all,1.88,"Restaurants, Food, Coffee & Tea, Burgers, Fast Food",1.0,2.0,McDonald's
103,church,Where can I get food on my way to the church?,all,1.97,"Steakhouses, Diners, Burgers, American (Traditional), Restaurants, Breakfast & Brunch, Fast Food, American (New)",1.0,3.0,Steak ’n Shake
104,church,Where can I get food on my way to the church?,all,3.55,"Fast Food, Event Planning & Services, Caterers, Restaurants",1.0,4.0,Chick-fil-A
105,church,Where can I get food on my way to the church?,all,2.24,"Burgers, Restaurants, Breakfast & Brunch, American (New), Fast Food, American (Traditional), Diners",1.0,5.0,Steak ’n Shake
106,church,Where can I get food on my way to the church?,all,2.21,"Restaurants, Fast Food, Breakfast & Brunch, Tacos, Tex-Mex, Mexican",1.0,6.0,Taco Bell
107,church,Where can I get food on my way to the church?,all,2.18,"Burgers, Diners, Fast Food, American (Traditional), Breakfast & Brunch, American (New), Restaurants",1.0,7.0,Steak ’n Shake
108,church,Where can I get food on my way to the church?,all,3.61,"Fast Food, Restaurants",1.0,8.0,Chick-fil-A
109,church,Where can I get food on my way to the church?,all,1.44,"Ice Cream & Frozen Yogurt, Food, Fast Food, Restaurants, Burgers",1.0,9.0,Dairy Queen
110,church,Where can I get food on my way to the church?,all,1.65,"Fast Food, American (New), American (Traditional), Diners, Breakfast & Brunch, Restaurants, Burgers",1.0,10.0,Steak ’n Shake
111,church,Where can I get food on my way to the church?,all,3.11,"Event Planning & Services, Caterers, Fast Food, Restaurants",1.0,11.0,Chick-fil-A
112,church,Where can I get food on my way to the church?,all,3.2,"Bagels, Restaurants, Bakeries, Food",1.0,12.0,Einstein Bros Bagels
113,church,Where can I get food on my way to the church?,all,2.38,"Comfort Food, American (Traditional), Breakfast & Brunch, Hotels & Travel, Bed & Breakfast, Salad, Restaurants",2.0,13.0,Bob Evans
114,church,Where can I get food on my way to the church?,all,2.19,"Food, Chicken Wings, Restaurants, Fast Food, Soul Food",1.0,14.0,Popeyes Louisiana Kitchen
115,church,Where can I get food on my way to the church?,all,4.13,"American (Traditional), Diners, Breakfast & Brunch, Restaurants",1.0,15.0,Nancy's Home Cooking
116,church,Where can I get food on my way to the church?,all,2.15,"American (Traditional), Burgers, American (New), Restaurants, Breakfast & Brunch",1.0,16.0,IHOP
117,church,Where can I get food on my way to the church?,all,3.49,"Diners, Restaurants, Breakfast & Brunch",1.0,17.0,Chef-O-Nette Restaurant
118,church,Where can I get food on my way to the church?,all,3.02,"Fast Food, Restaurants",1.0,18.0,Chick-fil-A
119,church,Where can I get food on my way to the church?,all,3.33,"Cafes, American (Traditional), Breakfast & Brunch, Food, Bakeries, Restaurants",1.0,19.0,Perkins Restaurant & Bakery
120,mosque,Where can I get food on my way to the mosque?,all,3.86,"Greek, Restaurants, Food",1.0,0.0,Greek Express
121,mosque,Where can I get food on my way to the mosque?,all,4.13,"Restaurants, Greek",1.0,1.0,Number One Gyro Shoppe
122,mosque,Where can I get food on my way to the mosque?,all,3.07,"Restaurants, Greek",1.0,2.0,The Gyro Shoppe
123,mosque,Where can I get food on my way to the mosque?,all,3.13,"Restaurants, Greek, Mediterranean",1.0,3.0,Apollo's Greek Kitchen
124,mosque,Where can I get food on my way to the mosque?,all,4.47,"Greek, Fast Food, Mediterranean, Restaurants",2.0,4.0,King Gyros Greek Restaurant
125,mosque,Where can I get food on my way to the mosque?,all,3.82,"Mediterranean, Greek, Restaurants",1.0,5.0,Greek Express Clintonville
126,mosque,Where can I get food on my way to the mosque?,all,3.74,"Restaurants, Indian, Pakistani",1.0,6.0,Khyber Market and Restaurant
127,mosque,Where can I get food on my way to the mosque?,all,3.7,"Fast Food, Restaurants, Greek",1.0,7.0,Greek Express
128,mosque,Where can I get food on my way to the mosque?,all,3.2,"Bagels, Restaurants, Bakeries, Food",1.0,8.0,Einstein Bros Bagels
129,mosque,Where can I get food on my way to the mosque?,all,4.65,"American (Traditional), Sandwiches, Greek, Restaurants, Mediterranean, Middle Eastern",1.0,9.0,District North
130,mosque,Where can I get food on my way to the mosque?,all,1.28,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",1.0,10.0,McDonald's
131,mosque,Where can I get food on my way to the mosque?,all,3.8,"Restaurants, Mediterranean, Salad, Middle Eastern, Greek",2.0,11.0,Aladdin's Eatery - Grandview
132,mosque,Where can I get food on my way to the mosque?,all,4.07,"Restaurants, Bars, Middle Eastern, Lebanese, Hookah Bars, Nightlife",2.0,12.0,Midnight Hookah
133,mosque,Where can I get food on my way to the mosque?,all,4.23,"Greek, Restaurants",1.0,13.0,Gyro City Grill
134,mosque,Where can I get food on my way to the mosque?,all,2.24,"Fast Food, Restaurants, Mexican",1.0,14.0,Chipotle Mexican Grill
135,mosque,Where can I get food on my way to the mosque?,all,3.61,"Fast Food, Restaurants",1.0,15.0,Chick-fil-A
136,mosque,Where can I get food on my way to the mosque?,all,1.88,"Restaurants, Food, Coffee & Tea, Burgers, Fast Food",1.0,16.0,McDonald's
137,mosque,Where can I get food on my way to the mosque?,all,3.37,"Greek, Sandwiches, Vegetarian, Mediterranean, Restaurants, Fast Food",1.0,17.0,Pita Pit
138,mosque,Where can I get food on my way to the mosque?,all,3.99,"Mediterranean, Middle Eastern, Restaurants",1.0,18.0,Pita Hut Grille
139,mosque,Where can I get food on my way to the mosque?,all,2.33,"Mexican, Fast Food, Restaurants",1.0,19.0,Chipotle Mexican Grill
140,synagogue,Where can I get food on my way to the synagogue?,all,3.2,"Bagels, Restaurants, Bakeries, Food",1.0,0.0,Einstein Bros Bagels
141,synagogue,Where can I get food on my way to the synagogue?,all,1.88,"Restaurants, Food, Coffee & Tea, Burgers, Fast Food",1.0,1.0,McDonald's
142,synagogue,Where can I get food on my way to the synagogue?,all,1.28,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",1.0,2.0,McDonald's
143,synagogue,Where can I get food on my way to the synagogue?,all,3.21,"Salad, Pizza, Restaurants, Sandwiches",2.0,3.0,Donatos Pizza
144,synagogue,Where can I get food on my way to the synagogue?,all,1.32,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea",1.0,4.0,McDonald's
145,synagogue,Where can I get food on my way to the synagogue?,all,3.56,"Bakeries, Bagels, Restaurants, Food",1.0,5.0,Block's Hot Bagels Deli & Bakery
146,synagogue,Where can I get food on my way to the synagogue?,all,2.29,"Food, American (New), Restaurants, Sandwiches, Beer, Wine & Spirits, Pizza",2.0,6.0,Wolfgang Puck Express
147,synagogue,Where can I get food on my way to the synagogue?,all,4.07,"Pizza, Restaurants, Delis, Sandwiches, Italian",1.0,7.0,Smith's Deli & Restaurant
148,synagogue,Where can I get food on my way to the synagogue?,all,3.67,"Nightlife, Burgers, Bars, Dive Bars, Barbeque, Restaurants",1.0,8.0,High Beck Tavern
149,synagogue,Where can I get food on my way to the synagogue?,all,3.09,"Italian, Restaurants",2.0,9.0,Spaghetti Warehouse
150,synagogue,Where can I get food on my way to the synagogue?,all,3.34,"Pizza, Food, Nightlife, Bars, Pubs, Restaurants, Desserts, Breakfast & Brunch, Cafes, Sandwiches",2.0,10.0,Plank's Cafe & Pizzeria
151,synagogue,Where can I get food on my way to the synagogue?,all,3.03,"Bars, Restaurants, Sports Bars, Nightlife, American (Traditional), Pizza",2.0,11.0,Boston's Restaurant & Sports Bar
152,synagogue,Where can I get food on my way to the synagogue?,all,2.29,"Soup, Sandwiches, Salad, Food, Bagels, Breakfast & Brunch, Bakeries, Restaurants",1.0,12.0,Panera Bread
153,synagogue,Where can I get food on my way to the synagogue?,all,2.77,"Nightlife, Breakfast & Brunch, Bars, Local Flavor, Diners, Restaurants",1.0,13.0,Michael's Goody Boy Diner
154,synagogue,Where can I get food on my way to the synagogue?,all,3.17,"Nightlife, Sports Bars, Bars, American (Traditional), Restaurants",2.0,14.0,R Bar Arena
155,synagogue,Where can I get food on my way to the synagogue?,all,2.71,"Bagels, Restaurants, Sandwiches, Soup, Bakeries, Food, Salad, Breakfast & Brunch",2.0,15.0,Panera Bread
156,synagogue,Where can I get food on my way to the synagogue?,all,4.37,"Soup, Restaurants, Sandwiches, Salad",1.0,16.0,WG Grinders
157,synagogue,Where can I get food on my way to the synagogue?,all,3.85,"Pizza, Food, Beer, Wine & Spirits, Italian, Bars, Nightlife, Restaurants",2.0,17.0,Cafe Napolitana
158,synagogue,Where can I get food on my way to the synagogue?,all,1.94,"Pizza, Salad, Restaurants, Sandwiches",1.0,18.0,Donatos Pizza
159,synagogue,Where can I get food on my way to the synagogue?,all,4.0,"Bars, Pizza, Pubs, Food, Chicken Wings, Sports Bars, Nightlife, Restaurants, Food Delivery Services",2.0,19.0,OH Pizza & Brew
160,court,Can you book a restaurant after me finishing the work at the court?,all,3.5,"Sports Bars, Gastropubs, Nightlife, Pubs, Bars, Restaurants",1.0,0.0,Novak's Tavern & Patio
161,court,Can you book a restaurant after me finishing the work at the court?,all,3.12,"Beauty & Spas, Hotels, Hotels & Travel, Day Spas, Restaurants, Event Planning & Services",2.0,1.0,Hyatt Regency Columbus
162,court,Can you book a restaurant after me finishing the work at the court?,all,4.2,"Restaurants, Bars, Nightlife, Sandwiches, American (Traditional)",2.0,2.0,Olde Towne Tavern
163,court,Can you book a restaurant after me finishing the work at the court?,all,4.18,"American (Traditional), Restaurants, Bars, Pubs, Nightlife",2.0,3.0,City Tavern
164,court,Can you book a restaurant after me finishing the work at the court?,all,3.84,"Food, Bars, Ice Cream & Frozen Yogurt, Nightlife, Coffee & Tea, Beer, Wine & Spirits, Restaurants",1.0,4.0,Caffe Apropos
165,court,Can you book a restaurant after me finishing the work at the court?,all,3.18,"Event Planning & Services, Resorts, Restaurants, Hotels & Travel, Hotels, Venues & Event Spaces",3.0,5.0,Crowne Plaza Columbus-Downtown
166,court,Can you book a restaurant after me finishing the work at the court?,all,3.59,"Restaurants, Beer, Wine & Spirits, Venues & Event Spaces, Food, American (Traditional), Sandwiches, Event Planning & Services, Pubs, Bars, Salad, Nightlife",2.0,6.0,Brick an American Kitchen
167,court,Can you book a restaurant after me finishing the work at the court?,all,3.14,"Bars, Nightlife, Restaurants, American (New)",2.0,7.0,Latitude 41
168,court,Can you book a restaurant after me finishing the work at the court?,all,3.5,"Restaurants, Pizza",2.0,8.0,Yellow Brick Pizza
169,court,Can you book a restaurant after me finishing the work at the court?,all,2.38,"Nightlife, Dance Clubs, American (Traditional), Bars, Restaurants",2.0,9.0,Callahan's Columbus
170,court,Can you book a restaurant after me finishing the work at the court?,all,2.4,"Restaurants, Event Planning & Services, Hotels, Hotels & Travel",3.0,10.0,DoubleTree Suites by Hilton Hotel Columbus Downtown
171,court,Can you book a restaurant after me finishing the work at the court?,all,3.86,"American (New), Restaurants, American (Traditional), Sandwiches, Breakfast & Brunch",2.0,11.0,Dempsey's Food & Spirits
172,court,Can you book a restaurant after me finishing the work at the court?,all,3.68,"Cajun/Creole, Barbeque, American (New), Southern, Restaurants",2.0,12.0,Flatiron Bar & Diner
173,court,Can you book a restaurant after me finishing the work at the court?,all,3.52,"Pubs, Burgers, Karaoke, Bars, Restaurants, Dive Bars, American (New), Nightlife, Dance Clubs",1.0,13.0,Zeno's
174,court,Can you book a restaurant after me finishing the work at the court?,all,3.3,"Bars, American (Traditional), Nightlife, Sports Bars, Pubs, Restaurants",1.0,14.0,Keystone Pub & Patio
175,court,Can you book a restaurant after me finishing the work at the court?,all,3.61,"American (New), Restaurants, Coffee & Tea, Lounges, Bars, Cafes, Nightlife, Food",1.0,15.0,Cup O Joe
176,court,Can you book a restaurant after me finishing the work at the court?,all,4.22,"Event Planning & Services, Caterers, Restaurants, Pizza",2.0,16.0,GoreMade Pizza
177,court,Can you book a restaurant after me finishing the work at the court?,all,3.58,"Bars, Restaurants, Breakfast & Brunch, Gastropubs, Nightlife, American (Traditional), Sports Bars",2.0,17.0,Westies Gastropub
