,example_label,input_sentence,label,avg_stars,categories,price,rank,recommended_item
82,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.99,"Nightlife, Steakhouses, American (Traditional), Restaurants, Seafood, Bars, Wine Bars",2.0,2.0,Firebirds Wood Fired Grill
83,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.2,"Restaurants, Italian",3.0,3.0,Martini Modern Italian
84,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.9,"Italian, Restaurants, Nightlife, Salad, Bars",2.0,4.0,Marcella's Columbus - Polaris
85,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.2,"Pizza, American (New), Breakfast & Brunch, Nightlife, Restaurants, Italian, American (Traditional), Bars, Cocktail Bars",2.0,5.0,Forno Kitchen + Bar
86,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.01,"Burgers, American (Traditional), Restaurants, Breakfast & Brunch",3.0,6.0,RH Rooftop Restaurant Columbus
87,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.14,"Tapas Bars, Italian, Restaurants, Bars, Nightlife, Wine Bars",2.0,7.0,Marcella's Columbus - Short North
88,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.3,"Food, American (New), Steakhouses, American (Traditional), Wine Bars, Bars, Nightlife, Seafood, Restaurants",2.0,8.0,J. Alexander's Restaurant
89,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.96,"Steakhouses, Restaurants, American (New), Seafood",2.0,9.0,The Guild House
90,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.02,"Lounges, Bars, Seafood, Steakhouses, Nightlife, American (Traditional), Restaurants, Sushi Bars",3.0,10.0,Black Point
91,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.93,"Restaurants, Gastropubs, Nightlife, American (New), Pubs, Bars",2.0,11.0,Matt The Miller's Tavern
92,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.8,"Event Planning & Services, American (New), Venues & Event Spaces, Bars, Restaurants, Nightlife",2.0,12.0,Hubbard Grille
93,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.52,"French, Italian, Nightlife, Pizza, Bars, Beer, Wine & Spirits, Breakfast & Brunch, Wine Bars, Modern European, Restaurants, German, Food",2.0,13.0,Spagio Pizza & Spa Kitchen
94,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.34,"American (New), Restaurants",3.0,14.0,Third and Hollywood
95,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.18,"Nightlife, Bars, Restaurants, American (New), Gastropubs",2.0,15.0,The Sycamore
96,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.77,"Steakhouses, Restaurants, Seafood, American (New)",2.0,16.0,Redlands Grill by J. Alexander's
97,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.38,"Steakhouses, American (New), Seafood, Restaurants",3.0,17.0,Mitchell's Ocean Club
98,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.16,"Beer, Wine & Spirits, Pizza, American (New), Food, Tapas Bars, Italian, Salad, Restaurants",2.0,18.0,Vino Vino
99,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.24,"American (New), Sandwiches, Event Planning & Services, Restaurants, Breweries, Food, Venues & Event Spaces, Tapas/Small Plates",2.0,19.0,Wolf's Ridge Brewing
100,child,Can you make a restaurant reservation for me and my child?,young,3.8,"Beer, Wine & Spirits, American (New), Restaurants, Nightlife, Arts & Entertainment, Bars, Event Planning & Services, Venues & Event Spaces, Wine Tasting Room, Food, Wine Bars, Wineries, American (Traditional)",2.0,0.0,Cooper's Hawk Winery & Restaurant - Columbus
101,child,Can you make a restaurant reservation for me and my child?,young,3.99,"Nightlife, Steakhouses, American (Traditional), Restaurants, Seafood, Bars, Wine Bars",2.0,1.0,Firebirds Wood Fired Grill
102,child,Can you make a restaurant reservation for me and my child?,young,3.9,"Italian, Restaurants, Nightlife, Salad, Bars",2.0,2.0,Marcella's Columbus - Polaris
103,child,Can you make a restaurant reservation for me and my child?,young,3.89,"Nightlife, American (Traditional), Bars, Seafood, Restaurants, Steakhouses",3.0,3.0,J. Gilbert's Wood Fired Steaks & Seafood Columbus
104,child,Can you make a restaurant reservation for me and my child?,young,3.3,"Food, American (New), Steakhouses, American (Traditional), Wine Bars, Bars, Nightlife, Seafood, Restaurants",2.0,4.0,J. Alexander's Restaurant
105,child,Can you make a restaurant reservation for me and my child?,young,4.2,"Restaurants, Italian",3.0,5.0,Martini Modern Italian
106,child,Can you make a restaurant reservation for me and my child?,young,4.2,"Pizza, American (New), Breakfast & Brunch, Nightlife, Restaurants, Italian, American (Traditional), Bars, Cocktail Bars",2.0,6.0,Forno Kitchen + Bar
107,child,Can you make a restaurant reservation for me and my child?,young,4.01,"Burgers, American (Traditional), Restaurants, Breakfast & Brunch",3.0,7.0,RH Rooftop Restaurant Columbus
108,child,Can you make a restaurant reservation for me and my child?,young,3.77,"Steakhouses, Restaurants, Seafood, American (New)",2.0,8.0,Redlands Grill by J. Alexander's
109,child,Can you make a restaurant reservation for me and my child?,young,4.34,"American (New), Restaurants",3.0,9.0,Third and Hollywood
110,child,Can you make a restaurant reservation for me and my child?,young,3.96,"Steakhouses, Restaurants, American (New), Seafood",2.0,10.0,The Guild House
111,child,Can you make a restaurant reservation for me and my child?,young,4.14,"Tapas Bars, Italian, Restaurants, Bars, Nightlife, Wine Bars",2.0,11.0,Marcella's Columbus - Short North
112,child,Can you make a restaurant reservation for me and my child?,young,3.52,"French, Italian, Nightlife, Pizza, Bars, Beer, Wine & Spirits, Breakfast & Brunch, Wine Bars, Modern European, Restaurants, German, Food",2.0,12.0,Spagio Pizza & Spa Kitchen
113,child,Can you make a restaurant reservation for me and my child?,young,4.02,"Lounges, Bars, Seafood, Steakhouses, Nightlife, American (Traditional), Restaurants, Sushi Bars",3.0,13.0,Black Point
114,child,Can you make a restaurant reservation for me and my child?,young,3.79,"Seafood, Cocktail Bars, Salad, Restaurants, Bars, Nightlife, Steakhouses",3.0,14.0,Hyde Park Prime Steakhouse
115,child,Can you make a restaurant reservation for me and my child?,young,3.93,"Restaurants, Gastropubs, Nightlife, American (New), Pubs, Bars",2.0,15.0,Matt The Miller's Tavern
116,child,Can you make a restaurant reservation for me and my child?,young,3.09,"Desserts, Food, Seafood, Salad, Restaurants, American (Traditional), American (New)",2.0,16.0,The Cheesecake Factory
117,child,Can you make a restaurant reservation for me and my child?,young,4.38,"Steakhouses, American (New), Seafood, Restaurants",3.0,17.0,Mitchell's Ocean Club
118,child,Can you make a restaurant reservation for me and my child?,young,3.38,"Italian, Cocktail Bars, Gluten-Free, Specialty Food, Ethnic Food, Restaurants, Nightlife, Pizza, Food, Bars",2.0,18.0,Brio Italian Grille
119,child,Can you make a restaurant reservation for me and my child?,young,4.04,"American (New), Steakhouses, Restaurants",2.0,19.0,J Alexander's
120,son,Can you make a restaurant reservation for me and my son?,young,3.8,"Beer, Wine & Spirits, American (New), Restaurants, Nightlife, Arts & Entertainment, Bars, Event Planning & Services, Venues & Event Spaces, Wine Tasting Room, Food, Wine Bars, Wineries, American (Traditional)",2.0,0.0,Cooper's Hawk Winery & Restaurant - Columbus
121,son,Can you make a restaurant reservation for me and my son?,young,3.99,"Nightlife, Steakhouses, American (Traditional), Restaurants, Seafood, Bars, Wine Bars",2.0,1.0,Firebirds Wood Fired Grill
122,son,Can you make a restaurant reservation for me and my son?,young,4.2,"Pizza, American (New), Breakfast & Brunch, Nightlife, Restaurants, Italian, American (Traditional), Bars, Cocktail Bars",2.0,2.0,Forno Kitchen + Bar
123,son,Can you make a restaurant reservation for me and my son?,young,3.89,"Nightlife, American (Traditional), Bars, Seafood, Restaurants, Steakhouses",3.0,3.0,J. Gilbert's Wood Fired Steaks & Seafood Columbus
124,son,Can you make a restaurant reservation for me and my son?,young,4.2,"Restaurants, Italian",3.0,4.0,Martini Modern Italian
125,son,Can you make a restaurant reservation for me and my son?,young,3.9,"Italian, Restaurants, Nightlife, Salad, Bars",2.0,5.0,Marcella's Columbus - Polaris
126,son,Can you make a restaurant reservation for me and my son?,young,4.01,"Burgers, American (Traditional), Restaurants, Breakfast & Brunch",3.0,6.0,RH Rooftop Restaurant Columbus
127,son,Can you make a restaurant reservation for me and my son?,young,3.3,"Food, American (New), Steakhouses, American (Traditional), Wine Bars, Bars, Nightlife, Seafood, Restaurants",2.0,7.0,J. Alexander's Restaurant
128,son,Can you make a restaurant reservation for me and my son?,young,4.14,"Tapas Bars, Italian, Restaurants, Bars, Nightlife, Wine Bars",2.0,8.0,Marcella's Columbus - Short North
129,son,Can you make a restaurant reservation for me and my son?,young,4.02,"Lounges, Bars, Seafood, Steakhouses, Nightlife, American (Traditional), Restaurants, Sushi Bars",3.0,9.0,Black Point
130,son,Can you make a restaurant reservation for me and my son?,young,4.34,"American (New), Restaurants",3.0,10.0,Third and Hollywood
131,son,Can you make a restaurant reservation for me and my son?,young,3.96,"Steakhouses, Restaurants, American (New), Seafood",2.0,11.0,The Guild House
132,son,Can you make a restaurant reservation for me and my son?,young,4.38,"Steakhouses, American (New), Seafood, Restaurants",3.0,12.0,Mitchell's Ocean Club
133,son,Can you make a restaurant reservation for me and my son?,young,4.24,"American (New), Sandwiches, Event Planning & Services, Restaurants, Breweries, Food, Venues & Event Spaces, Tapas/Small Plates",2.0,13.0,Wolf's Ridge Brewing
134,son,Can you make a restaurant reservation for me and my son?,young,3.77,"Steakhouses, Restaurants, Seafood, American (New)",2.0,14.0,Redlands Grill by J. Alexander's
135,son,Can you make a restaurant reservation for me and my son?,young,3.52,"French, Italian, Nightlife, Pizza, Bars, Beer, Wine & Spirits, Breakfast & Brunch, Wine Bars, Modern European, Restaurants, German, Food",2.0,15.0,Spagio Pizza & Spa Kitchen
136,son,Can you make a restaurant reservation for me and my son?,young,3.81,"Restaurants, Sushi Bars, Thai, Asian Fusion",2.0,16.0,Lemon Grass Fusion Bistro
137,son,Can you make a restaurant reservation for me and my son?,young,4.13,"Seafood, Breakfast & Brunch, American (New), Restaurants",2.0,17.0,The Pearl
138,son,Can you make a restaurant reservation for me and my son?,young,3.93,"Restaurants, Gastropubs, Nightlife, American (New), Pubs, Bars",2.0,18.0,Matt The Miller's Tavern
139,son,Can you make a restaurant reservation for me and my son?,young,3.8,"Event Planning & Services, American (New), Venues & Event Spaces, Bars, Restaurants, Nightlife",2.0,19.0,Hubbard Grille
140,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.8,"Beer, Wine & Spirits, American (New), Restaurants, Nightlife, Arts & Entertainment, Bars, Event Planning & Services, Venues & Event Spaces, Wine Tasting Room, Food, Wine Bars, Wineries, American (Traditional)",2.0,0.0,Cooper's Hawk Winery & Restaurant - Columbus
141,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.99,"Nightlife, Steakhouses, American (Traditional), Restaurants, Seafood, Bars, Wine Bars",2.0,1.0,Firebirds Wood Fired Grill
142,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.89,"Nightlife, American (Traditional), Bars, Seafood, Restaurants, Steakhouses",3.0,2.0,J. Gilbert's Wood Fired Steaks & Seafood Columbus
143,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.3,"Food, American (New), Steakhouses, American (Traditional), Wine Bars, Bars, Nightlife, Seafood, Restaurants",2.0,3.0,J. Alexander's Restaurant
144,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.2,"Pizza, American (New), Breakfast & Brunch, Nightlife, Restaurants, Italian, American (Traditional), Bars, Cocktail Bars",2.0,4.0,Forno Kitchen + Bar
145,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.2,"Restaurants, Italian",3.0,5.0,Martini Modern Italian
146,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.01,"Burgers, American (Traditional), Restaurants, Breakfast & Brunch",3.0,6.0,RH Rooftop Restaurant Columbus
