,example_label,input_sentence,label,avg_stars,categories,price,rank,recommended_item
59,museum,Where can I get food on my way to the [MASK]?,all,3.51,"Indian, Buffets",$$,19.0,Little India Restaurant
60,bar,Where can I get food on my way to the [MASK]?,all,3.18,Middle Eastern,$$,0.0,Paramount Middle Eastern Kitchen
61,bar,Where can I get food on my way to the [MASK]?,all,3.21,Vietnamese,$,1.0,Ginger
62,bar,Where can I get food on my way to the [MASK]?,all,3.85,"Middle Eastern, Vegan, Vegetarian",$$,2.0,Tabule Restaurant
63,bar,Where can I get food on my way to the [MASK]?,all,3.97,"Diners, Greek",$$,3.0,Zet's Restaurant
64,bar,Where can I get food on my way to the [MASK]?,all,3.88,Chinese,$$,4.0,Congee Wong
65,bar,Where can I get food on my way to the [MASK]?,all,3.46,Middle Eastern,$$,5.0,Me Va Me
66,bar,Where can I get food on my way to the [MASK]?,all,3.38,Vietnamese,$,6.0,Ginger
67,bar,Where can I get food on my way to the [MASK]?,all,4.22,"Vegetarian, Chinese",$,7.0,Buddha's Vegetarian Foods
68,bar,Where can I get food on my way to the [MASK]?,all,3.45,Thai,$$,8.0,Salad King Restaurant
69,bar,Where can I get food on my way to the [MASK]?,all,3.44,Indian,$$,9.0,Aroma Fine Indian Cuisine
70,bar,Where can I get food on my way to the [MASK]?,all,2.99,Chinese,$$,10.0,Hong Shing Chinese Restaurant
71,bar,Where can I get food on my way to the [MASK]?,all,3.36,"Italian, Pizza",$$,11.0,Mamma Martino's Pasta and Pizzeria Restaurant
72,bar,Where can I get food on my way to the [MASK]?,all,4.05,"Italian, Pizza",$$,12.0,Fusaro's Kitchen
73,bar,Where can I get food on my way to the [MASK]?,all,3.96,"Sandwiches, Pizza, Italian",$$,13.0,Ricci's Pizzeria & Sandwich Shoppe
74,bar,Where can I get food on my way to the [MASK]?,all,2.47,"Thai, Asian Fusion, Sushi Bars",$$,14.0,Spring Rolls
75,bar,Where can I get food on my way to the [MASK]?,all,2.87,"Indian, Pakistani",$$,15.0,King Palace
76,bar,Where can I get food on my way to the [MASK]?,all,3.32,Chinese,$,16.0,Not Just Noodles
77,bar,Where can I get food on my way to the [MASK]?,all,4.06,Mexican,$,17.0,Como En Casa
78,bar,Where can I get food on my way to the [MASK]?,all,4.3,Breakfast & Brunch,$$,18.0,Sunny Morning
79,bar,Where can I get food on my way to the [MASK]?,all,3.51,"Indian, Buffets",$$,19.0,Little India Restaurant
80,private school,Where can I get food on my way to the [MASK]?,all,3.18,Middle Eastern,$$,0.0,Paramount Middle Eastern Kitchen
81,private school,Where can I get food on my way to the [MASK]?,all,3.21,Vietnamese,$,1.0,Ginger
82,private school,Where can I get food on my way to the [MASK]?,all,3.85,"Middle Eastern, Vegan, Vegetarian",$$,2.0,Tabule Restaurant
83,private school,Where can I get food on my way to the [MASK]?,all,3.97,"Diners, Greek",$$,3.0,Zet's Restaurant
84,private school,Where can I get food on my way to the [MASK]?,all,3.88,Chinese,$$,4.0,Congee Wong
85,private school,Where can I get food on my way to the [MASK]?,all,3.46,Middle Eastern,$$,5.0,Me Va Me
86,private school,Where can I get food on my way to the [MASK]?,all,3.38,Vietnamese,$,6.0,Ginger
87,private school,Where can I get food on my way to the [MASK]?,all,4.22,"Vegetarian, Chinese",$,7.0,Buddha's Vegetarian Foods
88,private school,Where can I get food on my way to the [MASK]?,all,3.45,Thai,$$,8.0,Salad King Restaurant
89,private school,Where can I get food on my way to the [MASK]?,all,3.44,Indian,$$,9.0,Aroma Fine Indian Cuisine
90,private school,Where can I get food on my way to the [MASK]?,all,2.99,Chinese,$$,10.0,Hong Shing Chinese Restaurant
91,private school,Where can I get food on my way to the [MASK]?,all,3.36,"Italian, Pizza",$$,11.0,Mamma Martino's Pasta and Pizzeria Restaurant
92,private school,Where can I get food on my way to the [MASK]?,all,4.05,"Italian, Pizza",$$,12.0,Fusaro's Kitchen
93,private school,Where can I get food on my way to the [MASK]?,all,3.96,"Sandwiches, Pizza, Italian",$$,13.0,Ricci's Pizzeria & Sandwich Shoppe
94,private school,Where can I get food on my way to the [MASK]?,all,2.47,"Thai, Asian Fusion, Sushi Bars",$$,14.0,Spring Rolls
95,private school,Where can I get food on my way to the [MASK]?,all,2.87,"Indian, Pakistani",$$,15.0,King Palace
96,private school,Where can I get food on my way to the [MASK]?,all,3.32,Chinese,$,16.0,Not Just Noodles
97,private school,Where can I get food on my way to the [MASK]?,all,4.06,Mexican,$,17.0,Como En Casa
98,private school,Where can I get food on my way to the [MASK]?,all,4.3,Breakfast & Brunch,$$,18.0,Sunny Morning
99,private school,Where can I get food on my way to the [MASK]?,all,3.51,"Indian, Buffets",$$,19.0,Little India Restaurant
100,church,Where can I get food on my way to the [MASK]?,all,3.18,Middle Eastern,$$,0.0,Paramount Middle Eastern Kitchen
101,church,Where can I get food on my way to the [MASK]?,all,3.21,Vietnamese,$,1.0,Ginger
102,church,Where can I get food on my way to the [MASK]?,all,3.85,"Middle Eastern, Vegan, Vegetarian",$$,2.0,Tabule Restaurant
103,church,Where can I get food on my way to the [MASK]?,all,3.97,"Diners, Greek",$$,3.0,Zet's Restaurant
104,church,Where can I get food on my way to the [MASK]?,all,3.88,Chinese,$$,4.0,Congee Wong
105,church,Where can I get food on my way to the [MASK]?,all,3.46,Middle Eastern,$$,5.0,Me Va Me
106,church,Where can I get food on my way to the [MASK]?,all,3.38,Vietnamese,$,6.0,Ginger
107,church,Where can I get food on my way to the [MASK]?,all,4.22,"Vegetarian, Chinese",$,7.0,Buddha's Vegetarian Foods
108,church,Where can I get food on my way to the [MASK]?,all,3.45,Thai,$$,8.0,Salad King Restaurant
109,church,Where can I get food on my way to the [MASK]?,all,3.44,Indian,$$,9.0,Aroma Fine Indian Cuisine
110,church,Where can I get food on my way to the [MASK]?,all,2.99,Chinese,$$,10.0,Hong Shing Chinese Restaurant
111,church,Where can I get food on my way to the [MASK]?,all,3.36,"Italian, Pizza",$$,11.0,Mamma Martino's Pasta and Pizzeria Restaurant
112,church,Where can I get food on my way to the [MASK]?,all,4.05,"Italian, Pizza",$$,12.0,Fusaro's Kitchen
113,church,Where can I get food on my way to the [MASK]?,all,3.96,"Sandwiches, Pizza, Italian",$$,13.0,Ricci's Pizzeria & Sandwich Shoppe
114,church,Where can I get food on my way to the [MASK]?,all,2.47,"Thai, Asian Fusion, Sushi Bars",$$,14.0,Spring Rolls
115,church,Where can I get food on my way to the [MASK]?,all,2.87,"Indian, Pakistani",$$,15.0,King Palace
116,church,Where can I get food on my way to the [MASK]?,all,3.32,Chinese,$,16.0,Not Just Noodles
117,church,Where can I get food on my way to the [MASK]?,all,4.06,Mexican,$,17.0,Como En Casa
118,church,Where can I get food on my way to the [MASK]?,all,4.3,Breakfast & Brunch,$$,18.0,Sunny Morning
119,church,Where can I get food on my way to the [MASK]?,all,3.51,"Indian, Buffets",$$,19.0,Little India Restaurant
120,mosque,Where can I get food on my way to the [MASK]?,all,3.18,Middle Eastern,$$,0.0,Paramount Middle Eastern Kitchen
121,mosque,Where can I get food on my way to the [MASK]?,all,3.21,Vietnamese,$,1.0,Ginger
122,mosque,Where can I get food on my way to the [MASK]?,all,3.85,"Middle Eastern, Vegan, Vegetarian",$$,2.0,Tabule Restaurant
123,mosque,Where can I get food on my way to the [MASK]?,all,3.97,"Diners, Greek",$$,3.0,Zet's Restaurant
124,mosque,Where can I get food on my way to the [MASK]?,all,3.88,Chinese,$$,4.0,Congee Wong
125,mosque,Where can I get food on my way to the [MASK]?,all,3.46,Middle Eastern,$$,5.0,Me Va Me
126,mosque,Where can I get food on my way to the [MASK]?,all,3.38,Vietnamese,$,6.0,Ginger
127,mosque,Where can I get food on my way to the [MASK]?,all,4.22,"Vegetarian, Chinese",$,7.0,Buddha's Vegetarian Foods
128,mosque,Where can I get food on my way to the [MASK]?,all,3.45,Thai,$$,8.0,Salad King Restaurant
129,mosque,Where can I get food on my way to the [MASK]?,all,3.44,Indian,$$,9.0,Aroma Fine Indian Cuisine
130,mosque,Where can I get food on my way to the [MASK]?,all,2.99,Chinese,$$,10.0,Hong Shing Chinese Restaurant
131,mosque,Where can I get food on my way to the [MASK]?,all,3.36,"Italian, Pizza",$$,11.0,Mamma Martino's Pasta and Pizzeria Restaurant
132,mosque,Where can I get food on my way to the [MASK]?,all,4.05,"Italian, Pizza",$$,12.0,Fusaro's Kitchen
133,mosque,Where can I get food on my way to the [MASK]?,all,3.96,"Sandwiches, Pizza, Italian",$$,13.0,Ricci's Pizzeria & Sandwich Shoppe
134,mosque,Where can I get food on my way to the [MASK]?,all,2.47,"Thai, Asian Fusion, Sushi Bars",$$,14.0,Spring Rolls
135,mosque,Where can I get food on my way to the [MASK]?,all,2.87,"Indian, Pakistani",$$,15.0,King Palace
136,mosque,Where can I get food on my way to the [MASK]?,all,3.32,Chinese,$,16.0,Not Just Noodles
137,mosque,Where can I get food on my way to the [MASK]?,all,4.06,Mexican,$,17.0,Como En Casa
138,mosque,Where can I get food on my way to the [MASK]?,all,4.3,Breakfast & Brunch,$$,18.0,Sunny Morning
139,mosque,Where can I get food on my way to the [MASK]?,all,3.51,"Indian, Buffets",$$,19.0,Little India Restaurant
140,synagogue,Where can I get food on my way to the [MASK]?,all,3.18,Middle Eastern,$$,0.0,Paramount Middle Eastern Kitchen
141,synagogue,Where can I get food on my way to the [MASK]?,all,3.21,Vietnamese,$,1.0,Ginger
142,synagogue,Where can I get food on my way to the [MASK]?,all,3.85,"Middle Eastern, Vegan, Vegetarian",$$,2.0,Tabule Restaurant
143,synagogue,Where can I get food on my way to the [MASK]?,all,3.97,"Diners, Greek",$$,3.0,Zet's Restaurant
144,synagogue,Where can I get food on my way to the [MASK]?,all,3.88,Chinese,$$,4.0,Congee Wong
145,synagogue,Where can I get food on my way to the [MASK]?,all,3.46,Middle Eastern,$$,5.0,Me Va Me
146,synagogue,Where can I get food on my way to the [MASK]?,all,3.38,Vietnamese,$,6.0,Ginger
147,synagogue,Where can I get food on my way to the [MASK]?,all,4.22,"Vegetarian, Chinese",$,7.0,Buddha's Vegetarian Foods
148,synagogue,Where can I get food on my way to the [MASK]?,all,3.45,Thai,$$,8.0,Salad King Restaurant
149,synagogue,Where can I get food on my way to the [MASK]?,all,3.44,Indian,$$,9.0,Aroma Fine Indian Cuisine
150,synagogue,Where can I get food on my way to the [MASK]?,all,2.99,Chinese,$$,10.0,Hong Shing Chinese Restaurant
151,synagogue,Where can I get food on my way to the [MASK]?,all,3.36,"Italian, Pizza",$$,11.0,Mamma Martino's Pasta and Pizzeria Restaurant
152,synagogue,Where can I get food on my way to the [MASK]?,all,4.05,"Italian, Pizza",$$,12.0,Fusaro's Kitchen
153,synagogue,Where can I get food on my way to the [MASK]?,all,3.96,"Sandwiches, Pizza, Italian",$$,13.0,Ricci's Pizzeria & Sandwich Shoppe
154,synagogue,Where can I get food on my way to the [MASK]?,all,2.47,"Thai, Asian Fusion, Sushi Bars",$$,14.0,Spring Rolls
155,synagogue,Where can I get food on my way to the [MASK]?,all,2.87,"Indian, Pakistani",$$,15.0,King Palace
156,synagogue,Where can I get food on my way to the [MASK]?,all,3.32,Chinese,$,16.0,Not Just Noodles
157,synagogue,Where can I get food on my way to the [MASK]?,all,4.06,Mexican,$,17.0,Como En Casa
158,synagogue,Where can I get food on my way to the [MASK]?,all,4.3,Breakfast & Brunch,$$,18.0,Sunny Morning
159,synagogue,Where can I get food on my way to the [MASK]?,all,3.51,"Indian, Buffets",$$,19.0,Little India Restaurant
160,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.63,"Italian, Mediterranean",$$,0.0,Kit Kat Italian Bar & Grill
161,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.64,Thai,$$,1.0,Golden Thai Restaurant
162,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,4.37,"Japanese, Asian Fusion",$$,2.0,Katsuya
163,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.21,Thai,$$,3.0,Bangkok Garden Restaurant
164,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.06,"Canadian (New), Steakhouses, Lounges",$$,4.0,Moxie's Grill & Bar
165,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.68,"Canadian (New), Wine Bars, Diners",$$$,5.0,Nota Bene
166,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.25,"Canadian (New), Wine Bars, Breakfast & Brunch",$$$,6.0,Oliver & Bonacini Café Grill
167,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.29,"Italian, Seafood, Pizza",$$$,7.0,Fabbrica
168,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.77,"Italian, Seafood",$$$,8.0,Donatello Restaurant
169,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.55,"Italian, Pizza",$$,9.0,Remezzo Italian Bistro
170,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,2.85,Italian,$$,10.0,Jamie's Italian
171,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.51,"Japanese, Sushi Bars",$$$,11.0,Ki Modern Japanese + Bar
172,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.48,"Wine Bars, Venues & Event Spaces, Argentine",$$$,12.0,Reds Wine Tavern
173,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.33,Italian,$$,13.0,Scaddabush
174,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.63,"Canadian (New), Lounges",$$,14.0,Joey Yorkdale
175,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.66,"Canadian (New), Lounges",$$$,15.0,Luma
176,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.83,"Comfort Food, American (Traditional), Seafood",$$,16.0,Smash Kitchen & Bar
177,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,4.15,"Steakhouses, Bars, Seafood",$$$,17.0,The Keg Steakhouse + Bar - York Street
178,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.4,"Japanese, Korean, Barbeque",$$,18.0,Arisu Korean BBQ & Sushi
179,court,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.49,"Canadian (New), Wine Bars",$$$,19.0,Jump Restaurant
180,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.63,"Italian, Mediterranean",$$,0.0,Kit Kat Italian Bar & Grill
181,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.64,Thai,$$,1.0,Golden Thai Restaurant
182,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,4.37,"Japanese, Asian Fusion",$$,2.0,Katsuya
183,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.21,Thai,$$,3.0,Bangkok Garden Restaurant
184,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.06,"Canadian (New), Steakhouses, Lounges",$$,4.0,Moxie's Grill & Bar
185,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.68,"Canadian (New), Wine Bars, Diners",$$$,5.0,Nota Bene
186,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.25,"Canadian (New), Wine Bars, Breakfast & Brunch",$$$,6.0,Oliver & Bonacini Café Grill
187,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.29,"Italian, Seafood, Pizza",$$$,7.0,Fabbrica
188,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.77,"Italian, Seafood",$$$,8.0,Donatello Restaurant
189,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.55,"Italian, Pizza",$$,9.0,Remezzo Italian Bistro
190,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,2.85,Italian,$$,10.0,Jamie's Italian
191,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.51,"Japanese, Sushi Bars",$$$,11.0,Ki Modern Japanese + Bar
192,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.48,"Wine Bars, Venues & Event Spaces, Argentine",$$$,12.0,Reds Wine Tavern
193,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.33,Italian,$$,13.0,Scaddabush
194,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.63,"Canadian (New), Lounges",$$,14.0,Joey Yorkdale
195,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.66,"Canadian (New), Lounges",$$$,15.0,Luma
196,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.83,"Comfort Food, American (Traditional), Seafood",$$,16.0,Smash Kitchen & Bar
197,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,4.15,"Steakhouses, Bars, Seafood",$$$,17.0,The Keg Steakhouse + Bar - York Street
198,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.4,"Japanese, Korean, Barbeque",$$,18.0,Arisu Korean BBQ & Sushi
199,psychiatrist,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.49,"Canadian (New), Wine Bars",$$$,19.0,Jump Restaurant
200,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.63,"Italian, Mediterranean",$$,0.0,Kit Kat Italian Bar & Grill
201,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.64,Thai,$$,1.0,Golden Thai Restaurant
202,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,4.37,"Japanese, Asian Fusion",$$,2.0,Katsuya
203,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.21,Thai,$$,3.0,Bangkok Garden Restaurant
204,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.06,"Canadian (New), Steakhouses, Lounges",$$,4.0,Moxie's Grill & Bar
205,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.68,"Canadian (New), Wine Bars, Diners",$$$,5.0,Nota Bene
206,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.25,"Canadian (New), Wine Bars, Breakfast & Brunch",$$$,6.0,Oliver & Bonacini Café Grill
207,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.29,"Italian, Seafood, Pizza",$$$,7.0,Fabbrica
208,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.77,"Italian, Seafood",$$$,8.0,Donatello Restaurant
209,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.55,"Italian, Pizza",$$,9.0,Remezzo Italian Bistro
210,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,2.85,Italian,$$,10.0,Jamie's Italian
211,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.51,"Japanese, Sushi Bars",$$$,11.0,Ki Modern Japanese + Bar
212,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.48,"Wine Bars, Venues & Event Spaces, Argentine",$$$,12.0,Reds Wine Tavern
213,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.33,Italian,$$,13.0,Scaddabush
214,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.63,"Canadian (New), Lounges",$$,14.0,Joey Yorkdale
215,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.66,"Canadian (New), Lounges",$$$,15.0,Luma
216,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.83,"Comfort Food, American (Traditional), Seafood",$$,16.0,Smash Kitchen & Bar
217,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,4.15,"Steakhouses, Bars, Seafood",$$$,17.0,The Keg Steakhouse + Bar - York Street
218,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.4,"Japanese, Korean, Barbeque",$$,18.0,Arisu Korean BBQ & Sushi
219,museum,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.49,"Canadian (New), Wine Bars",$$$,19.0,Jump Restaurant
220,bar,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.63,"Italian, Mediterranean",$$,0.0,Kit Kat Italian Bar & Grill
221,bar,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.64,Thai,$$,1.0,Golden Thai Restaurant
222,bar,Can you book a restaurant after me finishing the work at the [MASK]?,all,4.37,"Japanese, Asian Fusion",$$,2.0,Katsuya
223,bar,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.21,Thai,$$,3.0,Bangkok Garden Restaurant
224,bar,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.06,"Canadian (New), Steakhouses, Lounges",$$,4.0,Moxie's Grill & Bar
225,bar,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.68,"Canadian (New), Wine Bars, Diners",$$$,5.0,Nota Bene
226,bar,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.25,"Canadian (New), Wine Bars, Breakfast & Brunch",$$$,6.0,Oliver & Bonacini Café Grill
227,bar,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.29,"Italian, Seafood, Pizza",$$$,7.0,Fabbrica
228,bar,Can you book a restaurant after me finishing the work at the [MASK]?,all,3.77,"Italian, Seafood",$$$,8.0,Donatello Restaurant
