,example_label,input_sentence,label,avg_stars,categories,price,rank,recommended_item
17,grandmother,Can you make a restaurant reservation for me and my grandmother?,old,3.84,"Bars, Restaurants, Salad, Italian, Wine Bars, Nightlife",2.0,17.0,Panza
18,grandmother,Can you make a restaurant reservation for me and my grandmother?,old,4.05,"Food, Bakeries, Salad, Italian, Seafood, Restaurants",2.0,18.0,Al Dente Restaurant
19,grandmother,Can you make a restaurant reservation for me and my grandmother?,old,3.94,"Bars, French, Food, Nightlife, Restaurants, Desserts",3.0,19.0,Bistro du Midi
20,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.2,"Venues & Event Spaces, American (Traditional), Steakhouses, Restaurants, American (New), Seafood, Event Planning & Services",3.0,0.0,Chart House
21,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,4.12,"Restaurants, Italian",3.0,1.0,Mamma Maria
22,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.86,"Pasta Shops, Seafood, Bars, Nightlife, Specialty Food, Wine Bars, Italian, Food, Restaurants",2.0,2.0,Giacomo's
23,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.42,"American (New), Breakfast & Brunch, Bars, Nightlife, Wine Bars, American (Traditional), Restaurants",3.0,3.0,Top of the Hub
24,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.5,"Restaurants, Ethiopian, Moroccan",2.0,4.0,Addis Red Sea
25,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.5,"Middle Eastern, Nightlife, Persian/Iranian, Bars, Restaurants, Wine Bars",3.0,5.0,Lala Rokh
26,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.91,"Food, Cocktail Bars, Restaurants, Bars, French, American (New), Brasseries, Modern European, Nightlife, Beer, Wine & Spirits, Breakfast & Brunch",2.0,6.0,Gaslight
27,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.12,"Gluten-Free, Comfort Food, Restaurants, French, Fondue",3.0,7.0,The Wine Cellar
28,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,4.03,"Nightlife, American (New), Restaurants, Breakfast & Brunch, Lounges, French, American (Traditional), Bars",3.0,8.0,Eastern Standard Kitchen & Drinks
29,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.93,"Bars, Restaurants, Wine Bars, Steakhouses, Nightlife, Seafood",4.0,9.0,Grill 23 & Bar
30,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,4.09,"Italian, Restaurants",2.0,10.0,Trattoria Toscana
31,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,4.22,"Nightlife, Seafood, Wine Bars, Bars, Restaurants, Italian",2.0,11.0,Giacomo's Ristorante - Boston
32,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.29,"Food, Pakistani, Restaurants, Indian",2.0,12.0,Kashmir Indian Restaurant
33,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.95,"Pizza, Italian, Restaurants, Pasta Shops, Organic Stores, Cocktail Bars, Nightlife, Specialty Food, Bars, Food, Gluten-Free",2.0,13.0,La Famiglia Giorgio's
34,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,4.1,"Italian, Restaurants, Steakhouses",3.0,14.0,Toscano Restaurant
35,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,4.2,"Nightlife, Bars, French, Restaurants, Mediterranean, American (New)",4.0,15.0,Mistral
36,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.47,"Mediterranean, Spanish, Restaurants, Mexican",2.0,16.0,Casa Romero
37,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,4.29,"Nightlife, Seafood, Bars, Food, Restaurants",3.0,17.0,Island Creek Oyster Bar
38,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,4.16,"Restaurants, Cocktail Bars, American (Traditional), Live/Raw Food, Seafood, Pubs, Nightlife, Bars",3.0,18.0,Atlantic Fish Company
39,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,4.05,"French, Restaurants",4.0,19.0,Troquet
40,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.86,"Pasta Shops, Seafood, Bars, Nightlife, Specialty Food, Wine Bars, Italian, Food, Restaurants",2.0,0.0,Giacomo's
41,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,4.09,"Italian, Restaurants",2.0,1.0,Trattoria Toscana
42,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.47,"Italian, Nightlife, Bars, Seafood, Restaurants, Wine Bars",2.0,2.0,Loconte's Italian Cuisine
43,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.0,"Italian, Restaurants",3.0,3.0,G'vanni's
44,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,4.03,"Nightlife, Pizza, Italian, Salad, Mediterranean, Beer Bar, Food, Comfort Food, Bars, Restaurants, Seafood, Desserts",2.0,4.0,La Summa
45,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,4.05,"Restaurants, Italian",3.0,5.0,Grotto
46,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,4.12,"Restaurants, Italian",3.0,6.0,Mamma Maria
47,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,4.46,"Italian, Mediterranean, Pizza, Restaurants",2.0,7.0,Pomodoro
48,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.95,"Restaurants, Italian",2.0,8.0,Cantina Italiana
49,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.65,"Food, Seafood, Restaurants, Desserts, Italian",2.0,9.0,Ristorante Saraceno
50,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.94,"Seafood, Mediterranean, Restaurants, Italian, Pasta Shops, Steakhouses, Food, Specialty Food",3.0,10.0,Ristorante Euno
51,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,4.05,"Food, Bakeries, Salad, Italian, Seafood, Restaurants",2.0,11.0,Al Dente Restaurant
52,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.53,"Restaurants, Italian",2.0,12.0,Artu
53,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,4.16,"Italian, Restaurants",3.0,13.0,Basile - Fine Italian Kitchen
54,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.92,"Comedy Clubs, Restaurants, Italian, American (Traditional), Nightlife, Wine Bars, Seafood, Bars",2.0,14.0,Pellino's Ristorante
55,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.36,"Nightlife, Restaurants, Italian, Bars, Wine Bars",2.0,15.0,Filippo Ristorante
56,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.9,"Restaurants, Nightlife, Beer Bar, Salad, Italian, Bars, Wine Bars",2.0,16.0,Piattini
57,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.78,"Seafood, Food, Specialty Food, Restaurants, Venues & Event Spaces, Event Planning & Services, Soul Food, Italian",3.0,17.0,Erbaluce
58,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,4.01,"Beer, Wine & Spirits, Restaurants, Wine Bars, Nightlife, Food, Italian, Bars",2.0,18.0,Limoncello Ristorante
59,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.4,"Italian, Beer, Wine & Spirits, Food, Wine Bars, Restaurants, Bars, Nightlife, Indian",3.0,19.0,Ristorante Fiore
60,granny,Can you make a restaurant reservation for me and my granny?,old,4.12,"Restaurants, Italian",3.0,0.0,Mamma Maria
61,granny,Can you make a restaurant reservation for me and my granny?,old,4.46,"Italian, Mediterranean, Pizza, Restaurants",2.0,1.0,Pomodoro
62,granny,Can you make a restaurant reservation for me and my granny?,old,3.86,"Pasta Shops, Seafood, Bars, Nightlife, Specialty Food, Wine Bars, Italian, Food, Restaurants",2.0,2.0,Giacomo's
63,granny,Can you make a restaurant reservation for me and my granny?,old,4.07,"Pizza, Mediterranean, Restaurants, Italian",2.0,3.0,Pomodoro
64,granny,Can you make a restaurant reservation for me and my granny?,old,3.96,"Italian, Restaurants",2.0,4.0,Trattoria Il Panino
65,granny,Can you make a restaurant reservation for me and my granny?,old,4.22,"Nightlife, Seafood, Wine Bars, Bars, Restaurants, Italian",2.0,5.0,Giacomo's Ristorante - Boston
66,granny,Can you make a restaurant reservation for me and my granny?,old,3.94,"Seafood, Mediterranean, Restaurants, Italian, Pasta Shops, Steakhouses, Food, Specialty Food",3.0,6.0,Ristorante Euno
67,granny,Can you make a restaurant reservation for me and my granny?,old,4.01,"Beer, Wine & Spirits, Restaurants, Wine Bars, Nightlife, Food, Italian, Bars",2.0,7.0,Limoncello Ristorante
68,granny,Can you make a restaurant reservation for me and my granny?,old,3.85,"Nightlife, Bars, Mediterranean, Wine Bars, Italian, Restaurants",2.0,8.0,Trattoria Il Panino
69,granny,Can you make a restaurant reservation for me and my granny?,old,3.75,"Restaurants, Seafood, Italian",3.0,9.0,Mare
70,granny,Can you make a restaurant reservation for me and my granny?,old,3.94,"Restaurants, Italian",3.0,10.0,Carmen Trattoria
71,granny,Can you make a restaurant reservation for me and my granny?,old,4.16,"Restaurants, Cocktail Bars, American (Traditional), Live/Raw Food, Seafood, Pubs, Nightlife, Bars",3.0,11.0,Atlantic Fish Company
72,granny,Can you make a restaurant reservation for me and my granny?,old,4.05,"Restaurants, Italian",3.0,12.0,Grotto
73,granny,Can you make a restaurant reservation for me and my granny?,old,3.65,"Food, Seafood, Restaurants, Desserts, Italian",2.0,13.0,Ristorante Saraceno
74,granny,Can you make a restaurant reservation for me and my granny?,old,3.42,"Italian, Restaurants",3.0,14.0,Strega
75,granny,Can you make a restaurant reservation for me and my granny?,old,4.5,"Vegetarian, Restaurants, Gluten-Free, Italian",2.0,15.0,Carmelina's
76,granny,Can you make a restaurant reservation for me and my granny?,old,3.0,"Italian, Restaurants",3.0,16.0,G'vanni's
77,granny,Can you make a restaurant reservation for me and my granny?,old,4.18,"Vegetarian, Gluten-Free, Seafood, Vegan, Restaurants, Italian, Wine Bars, Nightlife, Bars",3.0,17.0,Terramia Ristorante
78,granny,Can you make a restaurant reservation for me and my granny?,old,4.11,"Italian, Nightlife, Wine Bars, Restaurants, Bars, Venues & Event Spaces, Event Planning & Services",3.0,18.0,Nico Ristorante
79,granny,Can you make a restaurant reservation for me and my granny?,old,3.84,"Bars, Restaurants, Salad, Italian, Wine Bars, Nightlife",2.0,19.0,Panza
80,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.2,"Venues & Event Spaces, American (Traditional), Steakhouses, Restaurants, American (New), Seafood, Event Planning & Services",3.0,0.0,Chart House
81,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.42,"American (New), Breakfast & Brunch, Bars, Nightlife, Wine Bars, American (Traditional), Restaurants",3.0,1.0,Top of the Hub
82,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.12,"Restaurants, Italian",3.0,2.0,Mamma Maria
83,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.16,"Restaurants, Cocktail Bars, American (Traditional), Live/Raw Food, Seafood, Pubs, Nightlife, Bars",3.0,3.0,Atlantic Fish Company
84,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.95,"Pizza, Italian, Restaurants, Pasta Shops, Organic Stores, Cocktail Bars, Nightlife, Specialty Food, Bars, Food, Gluten-Free",2.0,4.0,La Famiglia Giorgio's
85,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.29,"Food, Pakistani, Restaurants, Indian",2.0,5.0,Kashmir Indian Restaurant
86,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.86,"Pasta Shops, Seafood, Bars, Nightlife, Specialty Food, Wine Bars, Italian, Food, Restaurants",2.0,6.0,Giacomo's
87,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.37,"Seafood, Steakhouses, Restaurants, American (Traditional), Wine Bars, Bars, Nightlife",4.0,7.0,The Capital Grille
88,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.5,"Restaurants, Ethiopian, Moroccan",2.0,8.0,Addis Red Sea
89,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.22,"Nightlife, Seafood, Wine Bars, Bars, Restaurants, Italian",2.0,9.0,Giacomo's Ristorante - Boston
90,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.91,"Food, Cocktail Bars, Restaurants, Bars, French, American (New), Brasseries, Modern European, Nightlife, Beer, Wine & Spirits, Breakfast & Brunch",2.0,10.0,Gaslight
91,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.93,"Bars, Restaurants, Wine Bars, Steakhouses, Nightlife, Seafood",4.0,11.0,Grill 23 & Bar
92,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.1,"Italian, Restaurants, Steakhouses",3.0,12.0,Toscano Restaurant
93,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.96,"Food, Breakfast & Brunch, Diners, Cocktail Bars, Steakhouses, Bars, Seafood, Restaurants, Nightlife, Desserts",3.0,13.0,Abe & Louie's
94,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.5,"Middle Eastern, Nightlife, Persian/Iranian, Bars, Restaurants, Wine Bars",3.0,14.0,Lala Rokh
95,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.14,"Seafood, Bars, American (Traditional), Restaurants, Gastropubs, Nightlife, Steakhouses",2.0,15.0,Durgin-Park Restaurant
96,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,2.6,"Seafood, Restaurants",3.0,16.0,Anthony's Pier 4 Restaurant
97,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.17,"American (Traditional), Event Planning & Services, Bars, Breakfast & Brunch, Nightlife, Cocktail Bars, Beer Bar, Restaurants, American (New), Venues & Event Spaces",3.0,17.0,Stephanie's On Newbury
98,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.12,"Gluten-Free, Comfort Food, Restaurants, French, Fondue",3.0,18.0,The Wine Cellar
99,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.01,"French, Breakfast & Brunch, Restaurants, Wine Bars, Bars, Nightlife",3.0,19.0,La Voile
100,child,Can you make a restaurant reservation for me and my child?,young,4.5,"Vegetarian, Restaurants, Gluten-Free, Italian",2.0,0.0,Carmelina's
101,child,Can you make a restaurant reservation for me and my child?,young,4.12,"Restaurants, Italian",3.0,1.0,Mamma Maria
102,child,Can you make a restaurant reservation for me and my child?,young,3.65,"Pizza, Gluten-Free, Italian, American (New), Restaurants",2.0,2.0,Antico Forno
103,child,Can you make a restaurant reservation for me and my child?,young,3.95,"Restaurants, Italian",2.0,3.0,Cantina Italiana
104,child,Can you make a restaurant reservation for me and my child?,young,4.46,"Italian, Mediterranean, Pizza, Restaurants",2.0,4.0,Pomodoro
105,child,Can you make a restaurant reservation for me and my child?,young,4.05,"Food, Bakeries, Salad, Italian, Seafood, Restaurants",2.0,5.0,Al Dente Restaurant
106,child,Can you make a restaurant reservation for me and my child?,young,3.95,"Pizza, Italian, Restaurants, Pasta Shops, Organic Stores, Cocktail Bars, Nightlife, Specialty Food, Bars, Food, Gluten-Free",2.0,6.0,La Famiglia Giorgio's
107,child,Can you make a restaurant reservation for me and my child?,young,4.22,"Nightlife, Seafood, Wine Bars, Bars, Restaurants, Italian",2.0,7.0,Giacomo's Ristorante - Boston
108,child,Can you make a restaurant reservation for me and my child?,young,3.42,"American (New), Breakfast & Brunch, Bars, Nightlife, Wine Bars, American (Traditional), Restaurants",3.0,8.0,Top of the Hub
109,child,Can you make a restaurant reservation for me and my child?,young,3.96,"Nightlife, Beer Bar, Wine Bars, Bars, Restaurants, Italian",3.0,9.0,Bricco
110,child,Can you make a restaurant reservation for me and my child?,young,3.75,"Restaurants, Seafood, Italian",3.0,10.0,Mare
111,child,Can you make a restaurant reservation for me and my child?,young,3.64,"Nightlife, Beer, Wine & Spirits, Food, Seafood Markets, Bars, Salad, Seafood, Restaurants, Specialty Food, Sandwiches, Gluten-Free",3.0,11.0,Legal Sea Foods
112,child,Can you make a restaurant reservation for me and my child?,young,3.86,"Pasta Shops, Seafood, Bars, Nightlife, Specialty Food, Wine Bars, Italian, Food, Restaurants",2.0,12.0,Giacomo's
113,child,Can you make a restaurant reservation for me and my child?,young,3.54,"Restaurants, Italian",3.0,13.0,Dolce Vita Ristorante
114,child,Can you make a restaurant reservation for me and my child?,young,3.91,"Food, Cocktail Bars, Restaurants, Bars, French, American (New), Brasseries, Modern European, Nightlife, Beer, Wine & Spirits, Breakfast & Brunch",2.0,14.0,Gaslight
115,child,Can you make a restaurant reservation for me and my child?,young,3.2,"Venues & Event Spaces, American (Traditional), Steakhouses, Restaurants, American (New), Seafood, Event Planning & Services",3.0,15.0,Chart House
116,child,Can you make a restaurant reservation for me and my child?,young,3.84,"Bars, Restaurants, Salad, Italian, Wine Bars, Nightlife",2.0,16.0,Panza
117,child,Can you make a restaurant reservation for me and my child?,young,3.4,"Italian, Beer, Wine & Spirits, Food, Wine Bars, Restaurants, Bars, Nightlife, Indian",3.0,17.0,Ristorante Fiore
118,child,Can you make a restaurant reservation for me and my child?,young,4.1,"Italian, Restaurants, Steakhouses",3.0,18.0,Toscano Restaurant
119,child,Can you make a restaurant reservation for me and my child?,young,4.16,"Restaurants, Cocktail Bars, American (Traditional), Live/Raw Food, Seafood, Pubs, Nightlife, Bars",3.0,19.0,Atlantic Fish Company
120,son,Can you make a restaurant reservation for me and my son?,young,4.5,"Vegetarian, Restaurants, Gluten-Free, Italian",2.0,0.0,Carmelina's
121,son,Can you make a restaurant reservation for me and my son?,young,4.22,"Nightlife, Seafood, Wine Bars, Bars, Restaurants, Italian",2.0,1.0,Giacomo's Ristorante - Boston
122,son,Can you make a restaurant reservation for me and my son?,young,3.86,"Pasta Shops, Seafood, Bars, Nightlife, Specialty Food, Wine Bars, Italian, Food, Restaurants",2.0,2.0,Giacomo's
123,son,Can you make a restaurant reservation for me and my son?,young,4.46,"Italian, Mediterranean, Pizza, Restaurants",2.0,3.0,Pomodoro
124,son,Can you make a restaurant reservation for me and my son?,young,4.12,"Restaurants, Italian",3.0,4.0,Mamma Maria
125,son,Can you make a restaurant reservation for me and my son?,young,3.65,"Pizza, Gluten-Free, Italian, American (New), Restaurants",2.0,5.0,Antico Forno
126,son,Can you make a restaurant reservation for me and my son?,young,3.95,"Pizza, Italian, Restaurants, Pasta Shops, Organic Stores, Cocktail Bars, Nightlife, Specialty Food, Bars, Food, Gluten-Free",2.0,6.0,La Famiglia Giorgio's
127,son,Can you make a restaurant reservation for me and my son?,young,4.29,"Nightlife, Seafood, Bars, Food, Restaurants",3.0,7.0,Island Creek Oyster Bar
128,son,Can you make a restaurant reservation for me and my son?,young,4.05,"Food, Bakeries, Salad, Italian, Seafood, Restaurants",2.0,8.0,Al Dente Restaurant
129,son,Can you make a restaurant reservation for me and my son?,young,4.16,"Restaurants, Cocktail Bars, American (Traditional), Live/Raw Food, Seafood, Pubs, Nightlife, Bars",3.0,9.0,Atlantic Fish Company
130,son,Can you make a restaurant reservation for me and my son?,young,3.54,"Restaurants, Italian",3.0,10.0,Dolce Vita Ristorante
131,son,Can you make a restaurant reservation for me and my son?,young,3.42,"American (New), Breakfast & Brunch, Bars, Nightlife, Wine Bars, American (Traditional), Restaurants",3.0,11.0,Top of the Hub
132,son,Can you make a restaurant reservation for me and my son?,young,3.2,"Venues & Event Spaces, American (Traditional), Steakhouses, Restaurants, American (New), Seafood, Event Planning & Services",3.0,12.0,Chart House
133,son,Can you make a restaurant reservation for me and my son?,young,3.7,"Restaurants, Pakistani, Indian",2.0,13.0,Mela
134,son,Can you make a restaurant reservation for me and my son?,young,3.95,"Restaurants, Italian",2.0,14.0,Cantina Italiana
135,son,Can you make a restaurant reservation for me and my son?,young,3.64,"Nightlife, Beer, Wine & Spirits, Food, Seafood Markets, Bars, Salad, Seafood, Restaurants, Specialty Food, Sandwiches, Gluten-Free",3.0,15.0,Legal Sea Foods
136,son,Can you make a restaurant reservation for me and my son?,young,3.84,"Bars, Restaurants, Salad, Italian, Wine Bars, Nightlife",2.0,16.0,Panza
137,son,Can you make a restaurant reservation for me and my son?,young,3.69,"Nightlife, Seafood, Restaurants, Bars, Lounges, Wine Bars, Tapas/Small Plates, Sushi Bars, Food, American (Traditional), Gluten-Free, Beer, Wine & Spirits",3.0,17.0,Legal Harborside
138,son,Can you make a restaurant reservation for me and my son?,young,3.96,"Nightlife, Beer Bar, Wine Bars, Bars, Restaurants, Italian",3.0,18.0,Bricco
139,son,Can you make a restaurant reservation for me and my son?,young,4.01,"Beer, Wine & Spirits, Restaurants, Wine Bars, Nightlife, Food, Italian, Bars",2.0,19.0,Limoncello Ristorante
140,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.5,"Vegetarian, Restaurants, Gluten-Free, Italian",2.0,0.0,Carmelina's
141,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.12,"Restaurants, Italian",3.0,1.0,Mamma Maria
142,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.86,"Pasta Shops, Seafood, Bars, Nightlife, Specialty Food, Wine Bars, Italian, Food, Restaurants",2.0,2.0,Giacomo's
143,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.46,"Italian, Mediterranean, Pizza, Restaurants",2.0,3.0,Pomodoro
144,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.22,"Nightlife, Seafood, Wine Bars, Bars, Restaurants, Italian",2.0,4.0,Giacomo's Ristorante - Boston
145,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.65,"Pizza, Gluten-Free, Italian, American (New), Restaurants",2.0,5.0,Antico Forno
146,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.95,"Pizza, Italian, Restaurants, Pasta Shops, Organic Stores, Cocktail Bars, Nightlife, Specialty Food, Bars, Food, Gluten-Free",2.0,6.0,La Famiglia Giorgio's
147,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.42,"American (New), Breakfast & Brunch, Bars, Nightlife, Wine Bars, American (Traditional), Restaurants",3.0,7.0,Top of the Hub
148,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.16,"Restaurants, Cocktail Bars, American (Traditional), Live/Raw Food, Seafood, Pubs, Nightlife, Bars",3.0,8.0,Atlantic Fish Company
149,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.64,"Nightlife, Beer, Wine & Spirits, Food, Seafood Markets, Bars, Salad, Seafood, Restaurants, Specialty Food, Sandwiches, Gluten-Free",3.0,9.0,Legal Sea Foods
150,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.29,"Nightlife, Seafood, Bars, Food, Restaurants",3.0,10.0,Island Creek Oyster Bar
151,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.05,"Food, Bakeries, Salad, Italian, Seafood, Restaurants",2.0,11.0,Al Dente Restaurant
152,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.2,"Venues & Event Spaces, American (Traditional), Steakhouses, Restaurants, American (New), Seafood, Event Planning & Services",3.0,12.0,Chart House
153,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.95,"Restaurants, Italian",2.0,13.0,Cantina Italiana
154,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.84,"Bars, Restaurants, Salad, Italian, Wine Bars, Nightlife",2.0,14.0,Panza
155,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.7,"Restaurants, Pakistani, Indian",2.0,15.0,Mela
156,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.85,"Nightlife, Bars, Mediterranean, Wine Bars, Italian, Restaurants",2.0,16.0,Trattoria Il Panino
157,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.69,"Nightlife, Seafood, Restaurants, Bars, Lounges, Wine Bars, Tapas/Small Plates, Sushi Bars, Food, American (Traditional), Gluten-Free, Beer, Wine & Spirits",3.0,17.0,Legal Harborside
158,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.54,"Restaurants, Italian",3.0,18.0,Dolce Vita Ristorante
159,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.01,"Beer, Wine & Spirits, Restaurants, Wine Bars, Nightlife, Food, Italian, Bars",2.0,19.0,Limoncello Ristorante
160,kid,Can you make a restaurant reservation for me and my kid?,young,4.5,"Vegetarian, Restaurants, Gluten-Free, Italian",2.0,0.0,Carmelina's
161,kid,Can you make a restaurant reservation for me and my kid?,young,3.65,"Pizza, Gluten-Free, Italian, American (New), Restaurants",2.0,1.0,Antico Forno
162,kid,Can you make a restaurant reservation for me and my kid?,young,3.64,"Nightlife, Beer, Wine & Spirits, Food, Seafood Markets, Bars, Salad, Seafood, Restaurants, Specialty Food, Sandwiches, Gluten-Free",3.0,2.0,Legal Sea Foods
