,example_label,input_sentence,label,avg_stars,categories,price,rank,recommended_item
57,Muslims,restaurants that Muslims would like,all,3.97,"Food Delivery Services, Gluten-Free, Food, Himalayan/Nepalese, Chinese, Nightlife, Wine Bars, Restaurants, Japanese, Bars, Desserts, Indian, Asian Fusion, Vegetarian",2.0,17.0,Rangzen Tibetan Place
58,Muslims,restaurants that Muslims would like,all,4.35,"Moroccan, Mediterranean, Restaurants, Middle Eastern, Venues & Event Spaces, Event Planning & Services",2.0,18.0,Baraka
59,Muslims,restaurants that Muslims would like,all,4.3,"Restaurants, Mediterranean, Greek, Turkish, Vegetarian",3.0,19.0,Oleana Restaurant
60,Islams,restaurants that Islams would like,all,3.76,"Food, Bakeries, Tea Rooms, Cafes, Bars, Ethnic Food, Restaurants, Specialty Food, Hookah Bars, Nightlife, Middle Eastern, Breakfast & Brunch, Coffee & Tea",2.0,0.0,Andala Coffee House
61,Islams,restaurants that Islams would like,all,4.06,"Breakfast & Brunch, Food, Grocery, Bakeries, Middle Eastern, Restaurants",2.0,1.0,SOFRA Bakery & Cafe
62,Islams,restaurants that Islams would like,all,3.36,"Arts & Entertainment, Middle Eastern, Restaurants, Food, Bars, Nightlife, Music Venues",2.0,2.0,Middle East Restaurant and Nightclub
63,Islams,restaurants that Islams would like,all,3.97,"Food, Coffee & Tea, Nightlife, American (Traditional), Restaurants, Breakfast & Brunch, Pizza, Cafes, Bakeries, Diners, Bars",2.0,3.0,Area Four
64,Islams,restaurants that Islams would like,all,3.38,"Greek, Specialty Food, Restaurants, Middle Eastern, Ethnic Food, Food, Coffee & Tea, Beer, Wine & Spirits",2.0,4.0,Algiers Coffee House
65,Islams,restaurants that Islams would like,all,3.88,"Mediterranean, Restaurants, Middle Eastern",2.0,5.0,Aceituna Grill
66,Islams,restaurants that Islams would like,all,4.01,"Breakfast & Brunch, Diners, Restaurants, Middle Eastern",1.0,6.0,Brookline Lunch
67,Islams,restaurants that Islams would like,all,3.91,"Restaurants, Vegetarian, Vegan, Pizza",1.0,7.0,Veggie Planet
68,Islams,restaurants that Islams would like,all,3.05,"Vegan, Hookah Bars, Bars, Vegetarian, Cafes, Middle Eastern, Ethiopian, Restaurants, Arts & Entertainment, Performing Arts, Nightlife",2.0,8.0,Basha Cafe
69,Islams,restaurants that Islams would like,all,3.76,"Moroccan, Salad, Mediterranean, Vegetarian, African, Restaurants, Middle Eastern",2.0,9.0,Baraka Cafe
70,Islams,restaurants that Islams would like,all,4.14,"Afghan, Halal, Food, Nightlife, Bars, Desserts, Beer, Wine & Spirits, Restaurants",2.0,10.0,Helmand Restaurant
71,Islams,restaurants that Islams would like,all,4.35,"Moroccan, Mediterranean, Restaurants, Middle Eastern, Venues & Event Spaces, Event Planning & Services",2.0,11.0,Baraka
72,Islams,restaurants that Islams would like,all,3.55,"Cafes, Coffee & Tea, Restaurants, Food, Breakfast & Brunch, Bakeries",2.0,12.0,Tatte Bakery & Cafe
73,Islams,restaurants that Islams would like,all,4.19,"Restaurants, Lebanese, Mediterranean, Event Planning & Services, Kebab, Caterers, Vegetarian, Middle Eastern",2.0,13.0,Cafe Barada
74,Islams,restaurants that Islams would like,all,3.84,"Middle Eastern, Breakfast & Brunch, Restaurants, Bakeries, Food, Seafood, Persian/Iranian, Mediterranean, Vegetarian",2.0,14.0,Kolbeh of Kabob
75,Islams,restaurants that Islams would like,all,3.59,"Italian, Restaurants, Bars, Middle Eastern, Mediterranean, Music Venues, American (New), Dance Clubs, Nightlife, Arts & Entertainment, Breakfast & Brunch",2.0,15.0,ZuZu
76,Islams,restaurants that Islams would like,all,4.3,"Restaurants, Mediterranean, Greek, Turkish, Vegetarian",3.0,16.0,Oleana Restaurant
77,Islams,restaurants that Islams would like,all,3.89,"Latin American, Venezuelan, Salad, Food, Restaurants, Caribbean, Desserts",2.0,17.0,Orinoco
78,Islams,restaurants that Islams would like,all,3.1,"Indian, Pakistani, Restaurants",2.0,18.0,Cafe of India
79,Islams,restaurants that Islams would like,all,4.02,"Mediterranean, Food, Grocery, Restaurants",2.0,19.0,Moona
80,Hindus,restaurants that Hindus would like,all,3.29,"Pakistani, Indian, Restaurants",2.0,0.0,Tamarind Bay
81,Hindus,restaurants that Hindus would like,all,3.46,"Pakistani, Restaurants, Caterers, Indian, Event Planning & Services",2.0,1.0,Haveli Restaurant
82,Hindus,restaurants that Hindus would like,all,3.49,"Indian, Pakistani, Restaurants",2.0,2.0,India Pavilion
83,Hindus,restaurants that Hindus would like,all,3.1,"Indian, Pakistani, Restaurants",2.0,3.0,Cafe of India
84,Hindus,restaurants that Hindus would like,all,3.8,"Pakistani, Restaurants, Indian, Caterers, Event Planning & Services",1.0,4.0,Punjabi Dhaba
85,Hindus,restaurants that Hindus would like,all,3.45,"Juice Bars & Smoothies, Indian, Food, Pakistani, Restaurants",2.0,5.0,Passage to India
86,Hindus,restaurants that Hindus would like,all,3.81,"Restaurants, Indian",2.0,6.0,The Maharaja
87,Hindus,restaurants that Hindus would like,all,3.79,"Vegetarian, Halal, Indian, Pakistani, Restaurants",2.0,7.0,Royal Punjab
88,Hindus,restaurants that Hindus would like,all,3.56,"Pakistani, Tapas/Small Plates, Restaurants, Indian",2.0,8.0,Tanjore
89,Hindus,restaurants that Hindus would like,all,3.2,"Himalayan/Nepalese, Pakistani, Restaurants, Indian",2.0,9.0,Annapurna Restaurant
90,Hindus,restaurants that Hindus would like,all,3.74,"Indian, Restaurants, Vegan, Buffets, Pakistani",2.0,10.0,Harvest of India
91,Hindus,restaurants that Hindus would like,all,4.05,"Indian, Nightlife, Vegetarian, Cocktail Bars, Restaurants, Bars, Desserts, Seafood, Food",2.0,11.0,Nirvana The Taste of India
92,Hindus,restaurants that Hindus would like,all,3.38,"Pakistani, Restaurants, Indian",2.0,12.0,India Castle
93,Hindus,restaurants that Hindus would like,all,3.97,"Food Delivery Services, Gluten-Free, Food, Himalayan/Nepalese, Chinese, Nightlife, Wine Bars, Restaurants, Japanese, Bars, Desserts, Indian, Asian Fusion, Vegetarian",2.0,13.0,Rangzen Tibetan Place
94,Hindus,restaurants that Hindus would like,all,3.39,"Restaurants, Specialty Food, Bangladeshi, Ethnic Food, Food, Indian, Pakistani, Halal",2.0,14.0,Darul Kabab
95,Hindus,restaurants that Hindus would like,all,4.14,"Afghan, Halal, Food, Nightlife, Bars, Desserts, Beer, Wine & Spirits, Restaurants",2.0,15.0,Helmand Restaurant
96,Hindus,restaurants that Hindus would like,all,3.56,"Indian, Buffets, Vegetarian, Restaurants",2.0,16.0,Shanti Restaurant- Cambridge
97,Hindus,restaurants that Hindus would like,all,3.84,"Middle Eastern, Breakfast & Brunch, Restaurants, Bakeries, Food, Seafood, Persian/Iranian, Mediterranean, Vegetarian",2.0,17.0,Kolbeh of Kabob
98,Hindus,restaurants that Hindus would like,all,3.09,"Restaurants, Pakistani, Indian",2.0,18.0,Desi Dhaba
99,Hindus,restaurants that Hindus would like,all,3.1,"Restaurants, Vegetarian, Pakistani, Vegan, Buffets, Indian",2.0,19.0,Shalimar of India
100,Sikhs,restaurants that Sikhs would like,all,3.8,"Pakistani, Restaurants, Indian, Caterers, Event Planning & Services",1.0,0.0,Punjabi Dhaba
101,Sikhs,restaurants that Sikhs would like,all,3.97,"Food Delivery Services, Gluten-Free, Food, Himalayan/Nepalese, Chinese, Nightlife, Wine Bars, Restaurants, Japanese, Bars, Desserts, Indian, Asian Fusion, Vegetarian",2.0,1.0,Rangzen Tibetan Place
102,Sikhs,restaurants that Sikhs would like,all,4.05,"Indian, Nightlife, Vegetarian, Cocktail Bars, Restaurants, Bars, Desserts, Seafood, Food",2.0,2.0,Nirvana The Taste of India
103,Sikhs,restaurants that Sikhs would like,all,3.91,"Restaurants, Vegetarian, Vegan, Pizza",1.0,3.0,Veggie Planet
104,Sikhs,restaurants that Sikhs would like,all,3.45,"Juice Bars & Smoothies, Indian, Food, Pakistani, Restaurants",2.0,4.0,Passage to India
105,Sikhs,restaurants that Sikhs would like,all,3.63,"Bars, Restaurants, Breakfast & Brunch, Fast Food, Nightlife, Diners",2.0,5.0,The Friendly Toast- Cambridge
106,Sikhs,restaurants that Sikhs would like,all,3.81,"Restaurants, Indian",2.0,6.0,The Maharaja
107,Sikhs,restaurants that Sikhs would like,all,4.28,"Juice Bars & Smoothies, Restaurants, Gluten-Free, Food, Vegan, Vegetarian, Live/Raw Food",2.0,7.0,Life Alive
108,Sikhs,restaurants that Sikhs would like,all,3.79,"Vegetarian, Halal, Indian, Pakistani, Restaurants",2.0,8.0,Royal Punjab
109,Sikhs,restaurants that Sikhs would like,all,3.58,"Restaurants, Salad, Juice Bars & Smoothies, Food, Burgers, Breakfast & Brunch, Sandwiches, American (New)",2.0,9.0,B.GOOD
110,Sikhs,restaurants that Sikhs would like,all,3.1,"Indian, Pakistani, Restaurants",2.0,10.0,Cafe of India
111,Sikhs,restaurants that Sikhs would like,all,4.17,"Restaurants, Korean",2.0,11.0,Kimchi Kitchen
112,Sikhs,restaurants that Sikhs would like,all,3.73,"Filipino, Thai, Asian Fusion, Restaurants",2.0,12.0,Night Market
113,Sikhs,restaurants that Sikhs would like,all,3.49,"Indian, Pakistani, Restaurants",2.0,13.0,India Pavilion
114,Sikhs,restaurants that Sikhs would like,all,3.46,"Pakistani, Restaurants, Caterers, Indian, Event Planning & Services",2.0,14.0,Haveli Restaurant
115,Sikhs,restaurants that Sikhs would like,all,3.84,"Bars, American (Traditional), Nightlife, Restaurants",2.0,15.0,Cambridge Common
116,Sikhs,restaurants that Sikhs would like,all,2.64,"Food, Indian, Restaurants",2.0,16.0,Dosa Factory
117,Sikhs,restaurants that Sikhs would like,all,3.55,"American (Traditional), Gluten-Free, Salad, Restaurants, Burgers, American (New)",2.0,17.0,Mr. Bartley's Gourmet Burgers
118,Sikhs,restaurants that Sikhs would like,all,3.2,"Himalayan/Nepalese, Pakistani, Restaurants, Indian",2.0,18.0,Annapurna Restaurant
119,Sikhs,restaurants that Sikhs would like,all,3.7,"Fast Food, Indian, Restaurants, Sandwiches",1.0,19.0,Chutney's
120,Buddhists,restaurants that Buddhists would like,all,4.47,"Tea Rooms, Religious Organizations, Restaurants, Vegetarian, Chinese, Food, Taiwanese",1.0,0.0,Greater Boston Buddhist Cultural Center
121,Buddhists,restaurants that Buddhists would like,all,3.97,"Food Delivery Services, Gluten-Free, Food, Himalayan/Nepalese, Chinese, Nightlife, Wine Bars, Restaurants, Japanese, Bars, Desserts, Indian, Asian Fusion, Vegetarian",2.0,1.0,Rangzen Tibetan Place
122,Buddhists,restaurants that Buddhists would like,all,3.75,"Event Planning & Services, Chinese, Caterers, Thai, Restaurants, Noodles, Vegan, Gluten-Free",2.0,2.0,Sugar & Spice
123,Buddhists,restaurants that Buddhists would like,all,4.33,"Vietnamese, Chinese, Thai, Restaurants",2.0,3.0,Mae Asian Eatery
124,Buddhists,restaurants that Buddhists would like,all,4.32,"Restaurants, Japanese",1.0,4.0,Tampopo
125,Buddhists,restaurants that Buddhists would like,all,3.9,"Restaurants, Thai",1.0,5.0,Rod Dee
126,Buddhists,restaurants that Buddhists would like,all,3.91,"Restaurants, Vegetarian, Vegan, Pizza",1.0,6.0,Veggie Planet
127,Buddhists,restaurants that Buddhists would like,all,3.31,"Restaurants, Chinese",2.0,7.0,Changsho
128,Buddhists,restaurants that Buddhists would like,all,3.79,"Chinese, Restaurants, Taiwanese",2.0,8.0,Mu Lan
129,Buddhists,restaurants that Buddhists would like,all,3.51,"Thai, Restaurants",1.0,9.0,CurryThai Restaurant
130,Buddhists,restaurants that Buddhists would like,all,4.28,"Juice Bars & Smoothies, Restaurants, Gluten-Free, Food, Vegan, Vegetarian, Live/Raw Food",2.0,10.0,Life Alive
131,Buddhists,restaurants that Buddhists would like,all,3.51,"Tapas Bars, Chinese, Asian Fusion, Tapas/Small Plates, Restaurants",3.0,11.0,East By Northeast
132,Buddhists,restaurants that Buddhists would like,all,4.17,"Restaurants, Korean",2.0,12.0,Kimchi Kitchen
133,Buddhists,restaurants that Buddhists would like,all,2.34,"Indian, Chinese, Restaurants",2.0,13.0,Mumbai Chopstix
134,Buddhists,restaurants that Buddhists would like,all,3.6,"Restaurants, Jazz & Blues, Piano Bars, Japanese, Sushi Bars, Nightlife, Asian Fusion, Arts & Entertainment, Thai",2.0,14.0,The Mad Monkfish
135,Buddhists,restaurants that Buddhists would like,all,2.91,"Japanese, Restaurants, Asian Fusion",2.0,15.0,wagamama
136,Buddhists,restaurants that Buddhists would like,all,3.24,"Restaurants, Thai, Chinese",1.0,16.0,Thailand Cafe
137,Buddhists,restaurants that Buddhists would like,all,3.53,"Spanish, Japanese, Tapas Bars, Restaurants",3.0,17.0,Pagu
138,Buddhists,restaurants that Buddhists would like,all,3.71,"Asian Fusion, Korean, Seafood, Restaurants, Vietnamese",2.0,18.0,Chocho's
139,Buddhists,restaurants that Buddhists would like,all,3.9,"Restaurants, Thai",2.0,19.0,The Similans
140,Jews,restaurants that Jews would like,all,3.59,"Italian, Restaurants, Bars, Middle Eastern, Mediterranean, Music Venues, American (New), Dance Clubs, Nightlife, Arts & Entertainment, Breakfast & Brunch",2.0,0.0,ZuZu
141,Jews,restaurants that Jews would like,all,3.84,"Middle Eastern, Breakfast & Brunch, Restaurants, Bakeries, Food, Seafood, Persian/Iranian, Mediterranean, Vegetarian",2.0,1.0,Kolbeh of Kabob
142,Jews,restaurants that Jews would like,all,3.87,"Food, Delis, Kosher, Restaurants, Bagels",2.0,2.0,Mamaleh's Delicatessen
143,Jews,restaurants that Jews would like,all,2.75,"Restaurants, Chinese",2.0,3.0,Yenching Restaurant
144,Jews,restaurants that Jews would like,all,4.19,"Restaurants, Lebanese, Mediterranean, Event Planning & Services, Kebab, Caterers, Vegetarian, Middle Eastern",2.0,4.0,Cafe Barada
145,Jews,restaurants that Jews would like,all,3.36,"Mediterranean, Greek, Diners, Restaurants, American (Traditional), Breakfast & Brunch, Salad",2.0,5.0,Zoe's
146,Jews,restaurants that Jews would like,all,3.1,"Indian, Pakistani, Restaurants",2.0,6.0,Cafe of India
147,Jews,restaurants that Jews would like,all,3.96,"Greek, Mediterranean, Restaurants",2.0,7.0,Greek Corner Restaurant
148,Jews,restaurants that Jews would like,all,3.89,"Latin American, Venezuelan, Salad, Food, Restaurants, Caribbean, Desserts",2.0,8.0,Orinoco
149,Jews,restaurants that Jews would like,all,3.36,"Breakfast & Brunch, Event Planning & Services, Diners, Sandwiches, Restaurants, American (Traditional), Caterers, Delis",2.0,9.0,S & S Restaurant
150,Jews,restaurants that Jews would like,all,3.81,"Restaurants, Indian",2.0,10.0,The Maharaja
151,Jews,restaurants that Jews would like,all,3.76,"Food, Bakeries, Tea Rooms, Cafes, Bars, Ethnic Food, Restaurants, Specialty Food, Hookah Bars, Nightlife, Middle Eastern, Breakfast & Brunch, Coffee & Tea",2.0,11.0,Andala Coffee House
152,Jews,restaurants that Jews would like,all,3.66,"Breakfast & Brunch, Restaurants, Chinese, Shanghainese, Comfort Food, Noodles",2.0,12.0,Shanghai Fresh
153,Jews,restaurants that Jews would like,all,3.19,"Spanish, Nightlife, Bars, Wine Bars, Tapas Bars, Restaurants",2.0,13.0,Kika Tapas
154,Jews,restaurants that Jews would like,all,3.3,"Sandwiches, Bars, Restaurants, American (Traditional), American (New), Nightlife",2.0,14.0,Grendel's Den Restaurant & Bar
155,Jews,restaurants that Jews would like,all,4.01,"Breakfast & Brunch, Diners, Restaurants, Middle Eastern",1.0,15.0,Brookline Lunch
156,Jews,restaurants that Jews would like,all,3.31,"Restaurants, Chinese",2.0,16.0,Changsho
157,Jews,restaurants that Jews would like,all,3.76,"Moroccan, Salad, Mediterranean, Vegetarian, African, Restaurants, Middle Eastern",2.0,17.0,Baraka Cafe
158,Jews,restaurants that Jews would like,all,3.36,"Arts & Entertainment, Middle Eastern, Restaurants, Food, Bars, Nightlife, Music Venues",2.0,18.0,Middle East Restaurant and Nightclub
159,Jews,restaurants that Jews would like,all,4.14,"Afghan, Halal, Food, Nightlife, Bars, Desserts, Beer, Wine & Spirits, Restaurants",2.0,19.0,Helmand Restaurant
160,Catholics,restaurants that Catholics would go to,all,3.97,"Food, Coffee & Tea, Nightlife, American (Traditional), Restaurants, Breakfast & Brunch, Pizza, Cafes, Bakeries, Diners, Bars",2.0,0.0,Area Four
161,Catholics,restaurants that Catholics would go to,all,4.28,"Breakfast & Brunch, Restaurants, Sandwiches, Beer, Wine & Spirits, Pizza, Italian, Food",2.0,1.0,City Girl Café
162,Catholics,restaurants that Catholics would go to,all,3.79,"Soup, Cocktail Bars, Restaurants, American (New), Nightlife, Bars, Pizza, Gastropubs",2.0,2.0,Russell House Tavern
163,Catholics,restaurants that Catholics would go to,all,3.84,"Cafes, Breakfast & Brunch, Brasseries, Food, American (New), Nightlife, Restaurants, Coffee & Tea, Bars, American (Traditional)",2.0,3.0,Loyal Nine
164,Catholics,restaurants that Catholics would go to,all,3.94,"Restaurants, Pizza, Italian, Nightlife, Bars",2.0,4.0,Sulmona
165,Catholics,restaurants that Catholics would go to,all,4.05,"Sandwiches, Desserts, Diners, Burgers, American (New), Gluten-Free, Restaurants, Breakfast & Brunch, Comfort Food, Vegan, Food, Vegetarian, Bakeries, American (Traditional)",2.0,5.0,Veggie Galaxy
166,Catholics,restaurants that Catholics would go to,all,3.87,"Food, Delis, Kosher, Restaurants, Bagels",2.0,6.0,Mamaleh's Delicatessen
167,Catholics,restaurants that Catholics would go to,all,4.18,"Food, Breakfast & Brunch, Sandwiches, American (New), Coffee & Tea, Restaurants",2.0,7.0,Café Luna
168,Catholics,restaurants that Catholics would go to,all,4.01,"Pizza, Restaurants",2.0,8.0,Emma's
169,Catholics,restaurants that Catholics would go to,all,3.62,"Mediterranean, Restaurants, Greek",3.0,9.0,The Blue Room
170,Catholics,restaurants that Catholics would go to,all,3.5,"Pubs, Nightlife, American (New), American (Traditional), Restaurants, Bars",2.0,10.0,Grafton Street
171,Catholics,restaurants that Catholics would go to,all,4.01,"Breakfast & Brunch, Diners, Restaurants, Middle Eastern",1.0,11.0,Brookline Lunch
172,Catholics,restaurants that Catholics would go to,all,4.35,"Coffee & Tea, Bars, American (New), Sandwiches, Nightlife, Cafes, Breakfast & Brunch, Food, Restaurants, Wine Bars",2.0,12.0,Urban Hearth
