,example_label,input_sentence,label,avg_stars,categories,price,rank,recommended_item
130,middle age men,restaurants that middle age men would like,male,3.87,"Food, Delis, Kosher, Restaurants, Bagels",2.0,10.0,Mamaleh's Delicatessen
131,middle age men,restaurants that middle age men would like,male,4.3,"Restaurants, Mediterranean, Greek, Turkish, Vegetarian",3.0,11.0,Oleana Restaurant
132,middle age men,restaurants that middle age men would like,male,3.57,"Breakfast & Brunch, Restaurants, American (New), Juice Bars & Smoothies, Food",2.0,12.0,Bambara
133,middle age men,restaurants that middle age men would like,male,3.41,"Food, Breakfast & Brunch, Restaurants, Massage, American (New), Beauty & Spas, Desserts",3.0,13.0,Upstairs On the Square
134,middle age men,restaurants that middle age men would like,male,3.46,"Arts & Entertainment, American (New), Nightlife, Comfort Food, Music Venues, Restaurants, Breakfast & Brunch",2.0,14.0,Beat Brasserie
135,middle age men,restaurants that middle age men would like,male,3.27,"Bars, American (New), Restaurants, Nightlife, Pubs",2.0,15.0,Daedalus Restaurant
136,middle age men,restaurants that middle age men would like,male,4.14,"Afghan, Halal, Food, Nightlife, Bars, Desserts, Beer, Wine & Spirits, Restaurants",2.0,16.0,Helmand Restaurant
137,middle age men,restaurants that middle age men would like,male,3.94,"Tapas/Small Plates, Restaurants, Nightlife, Seafood, Bars",2.0,17.0,Little Donkey
138,middle age men,restaurants that middle age men would like,male,2.98,"Thai, Restaurants, Salad, Asian Fusion, Noodles",2.0,18.0,Spicies Cambridge
139,middle age men,restaurants that middle age men would like,male,3.89,"Latin American, Venezuelan, Salad, Food, Restaurants, Caribbean, Desserts",2.0,19.0,Orinoco
140,old men,restaurants that old men would like,male,3.9,"American (New), Restaurants, Event Planning & Services, Nightlife, Bars, Venues & Event Spaces",2.0,0.0,Park Restaurant & Bar
141,old men,restaurants that old men would like,male,3.99,"American (Traditional), Restaurants, Breakfast & Brunch, American (New)",3.0,1.0,Alden & Harlow
142,old men,restaurants that old men would like,male,3.5,"Pubs, Nightlife, American (New), American (Traditional), Restaurants, Bars",2.0,2.0,Grafton Street
143,old men,restaurants that old men would like,male,3.79,"Soup, Cocktail Bars, Restaurants, American (New), Nightlife, Bars, Pizza, Gastropubs",2.0,3.0,Russell House Tavern
144,old men,restaurants that old men would like,male,4.01,"Breakfast & Brunch, Diners, Restaurants, Middle Eastern",1.0,4.0,Brookline Lunch
145,old men,restaurants that old men would like,male,3.36,"Breakfast & Brunch, Event Planning & Services, Diners, Sandwiches, Restaurants, American (Traditional), Caterers, Delis",2.0,5.0,S & S Restaurant
146,old men,restaurants that old men would like,male,3.41,"Beer Gardens, Dive Bars, Bars, American (Traditional), Burgers, Karaoke, Nightlife, Restaurants",2.0,6.0,Charlie's Kitchen
147,old men,restaurants that old men would like,male,4.18,"Food, Breakfast & Brunch, Sandwiches, American (New), Coffee & Tea, Restaurants",2.0,7.0,Café Luna
148,old men,restaurants that old men would like,male,3.97,"Food, Coffee & Tea, Nightlife, American (Traditional), Restaurants, Breakfast & Brunch, Pizza, Cafes, Bakeries, Diners, Bars",2.0,8.0,Area Four
149,old men,restaurants that old men would like,male,3.67,"Burgers, Nightlife, Vegetarian, Restaurants, American (Traditional), Vegan, Bars",2.0,9.0,Christopher's
150,old men,restaurants that old men would like,male,3.55,"American (Traditional), Gluten-Free, Salad, Restaurants, Burgers, American (New)",2.0,10.0,Mr. Bartley's Gourmet Burgers
151,old men,restaurants that old men would like,male,3.71,"Nightlife, American (New), Restaurants, Bars",2.0,11.0,Temple Bar
152,old men,restaurants that old men would like,male,3.59,"Desserts, American (New), Food, Restaurants, Diners, Breakfast & Brunch",3.0,12.0,Henrietta's Table
153,old men,restaurants that old men would like,male,3.48,"American (Traditional), Bars, Breakfast & Brunch, Restaurants, Nightlife, Burgers",2.0,13.0,Miracle of Science Bar + Grill
154,old men,restaurants that old men would like,male,3.59,"Italian, Restaurants, Bars, Middle Eastern, Mediterranean, Music Venues, American (New), Dance Clubs, Nightlife, Arts & Entertainment, Breakfast & Brunch",2.0,14.0,ZuZu
155,old men,restaurants that old men would like,male,3.63,"Bars, Restaurants, Breakfast & Brunch, Fast Food, Nightlife, Diners",2.0,15.0,The Friendly Toast- Cambridge
156,old men,restaurants that old men would like,male,3.33,"Nightlife, Caterers, American (New), Cocktail Bars, Event Planning & Services, Restaurants, Bars",2.0,16.0,Abigail's
157,old men,restaurants that old men would like,male,3.36,"Mediterranean, Greek, Diners, Restaurants, American (Traditional), Breakfast & Brunch, Salad",2.0,17.0,Zoe's
158,old men,restaurants that old men would like,male,3.94,"Restaurants, Pizza, Italian, Nightlife, Bars",2.0,18.0,Sulmona
159,old men,restaurants that old men would like,male,3.84,"Bars, American (Traditional), Nightlife, Restaurants",2.0,19.0,Cambridge Common
160,schoolboys,restaurants that schoolboys would like,male,3.5,"Pubs, Nightlife, American (New), American (Traditional), Restaurants, Bars",2.0,0.0,Grafton Street
161,schoolboys,restaurants that schoolboys would like,male,3.04,"Arts & Entertainment, American (New), Nightlife, Restaurants, Jazz & Blues",2.0,1.0,Z Square
162,schoolboys,restaurants that schoolboys would like,male,3.21,"Restaurants, Bars, American (Traditional), Food, Nightlife",2.0,2.0,Tory Row
163,schoolboys,restaurants that schoolboys would like,male,3.22,"Seafood, Restaurants, American (New), Bars, Nightlife, Cocktail Bars",2.0,3.0,The Red House
164,schoolboys,restaurants that schoolboys would like,male,3.27,"Bars, American (New), Restaurants, Nightlife, Pubs",2.0,4.0,Daedalus Restaurant
165,schoolboys,restaurants that schoolboys would like,male,3.79,"Soup, Cocktail Bars, Restaurants, American (New), Nightlife, Bars, Pizza, Gastropubs",2.0,5.0,Russell House Tavern
166,schoolboys,restaurants that schoolboys would like,male,3.59,"Restaurants, American (Traditional), Food, Desserts, French, American (New), Seafood, Bars, Nightlife",3.0,6.0,Harvest
167,schoolboys,restaurants that schoolboys would like,male,4.18,"Restaurants, Cafes, Sandwiches, Grocery, Convenience Stores, Food",1.0,7.0,Sarah's Market & Cafe
168,schoolboys,restaurants that schoolboys would like,male,3.83,"Breakfast & Brunch, Seafood, American (Traditional), Restaurants",2.0,8.0,Full Moon
169,schoolboys,restaurants that schoolboys would like,male,3.36,"Mediterranean, Greek, Diners, Restaurants, American (Traditional), Breakfast & Brunch, Salad",2.0,9.0,Zoe's
170,schoolboys,restaurants that schoolboys would like,male,3.52,"Restaurants, Breakfast & Brunch, Diners",1.0,10.0,Leo's Place
171,schoolboys,restaurants that schoolboys would like,male,3.09,"Hotels & Travel, Restaurants, Hotels, Nightlife, American (New), Bars, Breakfast & Brunch, Event Planning & Services",2.0,11.0,The Black Sheep Restaurant & Bar
172,schoolboys,restaurants that schoolboys would like,male,3.59,"Desserts, American (New), Food, Restaurants, Diners, Breakfast & Brunch",3.0,12.0,Henrietta's Table
173,schoolboys,restaurants that schoolboys would like,male,3.98,"American (New), Restaurants, Sandwiches",2.0,13.0,The Boathouse
174,schoolboys,restaurants that schoolboys would like,male,3.41,"Food, Breakfast & Brunch, Restaurants, Massage, American (New), Beauty & Spas, Desserts",3.0,14.0,Upstairs On the Square
175,schoolboys,restaurants that schoolboys would like,male,3.3,"Sandwiches, Bars, Restaurants, American (Traditional), American (New), Nightlife",2.0,15.0,Grendel's Den Restaurant & Bar
176,schoolboys,restaurants that schoolboys would like,male,3.87,"Pizza, Coffee & Tea, Desserts, Restaurants, Food, Sandwiches",1.0,16.0,OggiGourmet
177,schoolboys,restaurants that schoolboys would like,male,2.63,"Soup, Restaurants, Breakfast & Brunch, Sandwiches, Food, Salad, Bagels",1.0,17.0,Panera Bread
178,schoolboys,restaurants that schoolboys would like,male,3.01,"Food, Nightlife, Breweries, American (Traditional), Restaurants",2.0,18.0,John Harvard's Brewery & Ale House
179,schoolboys,restaurants that schoolboys would like,male,3.59,"Bars, Grocery, American (Traditional), CSA, Sandwiches, Restaurants, American (New), Food, Coffee & Tea, Nightlife, Event Planning & Services, Venues & Event Spaces, Specialty Food",2.0,19.0,Commonwealth Restaurant and Market
