,example_label,input_sentence,label,avg_stars,categories,price,rank,recommended_item
30,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.72,"Restaurants, Fondue",3.0,10.0,The Melting Pot
31,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,4.12,"Italian, Restaurants, Pasta Shops, Wine Bars, Specialty Food, Food, Nightlife, Bars",2.0,11.0,Pasta Da Pulcinella
32,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,4.37,"Restaurants, Italian, Nightlife, Bars, Venues & Event Spaces, Event Planning & Services",3,12.0,La Grotta Ristorante Italiano
33,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.53,"Nightlife, Food, Wine Bars, Bars, Desserts, French, Cafes, Salad, Restaurants, Diners, Breakfast & Brunch",3.0,13.0,Le Bilboquet
34,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,2.78,"Desserts, Salad, Food, American (Traditional), Restaurants, Seafood, American (New)",2.0,14.0,The Cheesecake Factory
35,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.85,"Italian, Restaurants",3,15.0,Pricci
36,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,4.09,"Nightlife, Beer, Wine & Spirits, Bars, Italian, Food, Restaurants, Wine Bars",3.0,16.0,Sotto Sotto
37,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.21,"Restaurants, American (New), Desserts, American (Traditional), Food",2.0,17.0,The Cheesecake Factory
38,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.59,"Restaurants, Event Planning & Services, Bars, Nightlife, Italian, Venues & Event Spaces",2.0,18.0,Maggiano's Little Italy
39,grandfather,Can you make a restaurant reservation for me and my grandfather?,old,3.86,"American (Traditional), Steakhouses, Restaurants, American (New)",2,19.0,Houston's Restaurant
40,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.89,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",2.0,0.0,Mary Mac's Tea Room
41,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.56,"American (Traditional), Nightlife, Cocktail Bars, Bars, Seafood, Restaurants, Steakhouses, American (New)",2,1.0,Joey D's Oak Room
42,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.9,"Restaurants, Italian",2.0,2.0,Alfredo's Italian Restaurant
43,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.59,"Restaurants, Event Planning & Services, Bars, Nightlife, Italian, Venues & Event Spaces",2.0,3.0,Maggiano's Little Italy
44,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.6,"Restaurants, Chinese",2.0,4.0,Canton Cooks
45,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.09,"Restaurants, Southern, Soul Food",2.0,5.0,Paschal's
46,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.97,"Wineries, Italian, Pizza, Restaurants, Food, Arts & Entertainment",2.0,6.0,Bambinelli's
47,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.65,"Steakhouses, American (New), Sushi Bars, Restaurants, American (Traditional)",2,7.0,Houston's Restaurant
48,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,4.33,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",2.0,8.0,South City Kitchen Midtown
49,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,4.0,"Restaurants, Vietnamese",2.0,9.0,Nam Phuong
50,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.9,"Restaurants, Japanese, Chinese, Asian Fusion, Hot Pot",2.0,10.0,J's Mini Hotpot Deluxe
51,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.9,"Restaurants, Southern, Soul Food",2.0,11.0,The Busy Bee Cafe
52,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.57,"American (New), Steakhouses, American (Traditional), Restaurants",2.0,12.0,Houston's Restaurant
53,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,4.27,"Southern, Restaurants, Barbeque, American (Traditional)",2.0,13.0,Fox Bros. Bar-B-Q
54,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.63,"Barbeque, Restaurants, Nightlife, Bars, Sports Bars, Burgers",2,14.0,Memphis Barbecue Co
55,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,4.07,"Southern, Restaurants",2.0,15.0,Roasters
56,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.74,"Restaurants, American (Traditional), Southern",2.0,16.0,Colonnade Restaurant
57,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.39,"Restaurants, Southern, Event Planning & Services, Soul Food, Party & Event Planning",2.0,17.0,Pittypat's Porch Restaurant
58,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.87,"Chinese, Japanese, Thai, Cocktail Bars, Nightlife, Bars, Restaurants",2.0,18.0,Grand China Restaurant
59,grandparent,Can you make a restaurant reservation for me and my grandparent?,old,3.63,"Restaurants, Italian, Bars, Venues & Event Spaces, Nightlife, Event Planning & Services",2.0,19.0,Maggiano's Little Italy
60,granny,Can you make a restaurant reservation for me and my granny?,old,3.49,"Malaysian, Thai, Restaurants",2.0,0.0,Top Spice
61,granny,Can you make a restaurant reservation for me and my granny?,old,3.84,"Restaurants, Sushi Bars, Thai",2.0,1.0,Mali Restaurant
62,granny,Can you make a restaurant reservation for me and my granny?,old,4.09,"Restaurants, Salad, Asian Fusion, Nightlife, Cocktail Bars, Bars, Sushi Bars, Thai",2.0,2.0,Bangkok Station
63,granny,Can you make a restaurant reservation for me and my granny?,old,3.81,"Thai, Restaurants, Malaysian",2,3.0,Top Spice
64,granny,Can you make a restaurant reservation for me and my granny?,old,3.81,"Vietnamese, Soup, Noodles, Cafes, Restaurants",2.0,4.0,Le Fat
65,granny,Can you make a restaurant reservation for me and my granny?,old,3.71,"Vietnamese, Gluten-Free, Restaurants",2.0,5.0,So Ba
66,granny,Can you make a restaurant reservation for me and my granny?,old,3.8,"Vietnamese, Nightlife, Bars, Restaurants, Diners, Cocktail Bars",2.0,6.0,Chateau Saigon
67,granny,Can you make a restaurant reservation for me and my granny?,old,3.64,"Sushi Bars, Restaurants, Thai",2.0,7.0,Bangkok Thyme
68,granny,Can you make a restaurant reservation for me and my granny?,old,3.82,"Thai, Tapas Bars, Restaurants",2.0,8.0,Tuk Tuk Thai Food Loft
69,granny,Can you make a restaurant reservation for me and my granny?,old,3.53,"Restaurants, Thai",2,9.0,Simply Thai Cuisine
70,granny,Can you make a restaurant reservation for me and my granny?,old,3.89,"Restaurants, Thai",2.0,10.0,Spoon Eastside
71,granny,Can you make a restaurant reservation for me and my granny?,old,4.11,"Restaurants, Ramen, Seafood, Japanese, Sushi Bars, Tapas/Small Plates",2.0,11.0,Wagaya - Westside
72,granny,Can you make a restaurant reservation for me and my granny?,old,3.78,"Asian Fusion, Sushi Bars, Tapas/Small Plates, Japanese, Steakhouses, Restaurants",2.0,12.0,Nakato Japanese Restaurant
73,granny,Can you make a restaurant reservation for me and my granny?,old,4.11,"Soup, Sushi Bars, Japanese, Restaurants",2.0,13.0,Sushi Huku Japanese Restaurant
74,granny,Can you make a restaurant reservation for me and my granny?,old,3.71,"Restaurants, Asian Fusion, Thai, Japanese, Food, Sushi Bars",2.0,14.0,Rain
75,granny,Can you make a restaurant reservation for me and my granny?,old,3.87,"Chinese, Japanese, Thai, Cocktail Bars, Nightlife, Bars, Restaurants",2.0,15.0,Grand China Restaurant
76,granny,Can you make a restaurant reservation for me and my granny?,old,3.46,"Restaurants, Indian, Pakistani",2,16.0,Rose Of India
77,granny,Can you make a restaurant reservation for me and my granny?,old,3.8,"Chinese, Restaurants",2.0,17.0,Cafe 101
78,granny,Can you make a restaurant reservation for me and my granny?,old,3.61,"Japanese, Chinese, Restaurants, Sushi Bars",2,18.0,Orient Express of Vinings
79,granny,Can you make a restaurant reservation for me and my granny?,old,3.42,"Restaurants, Indian",3,19.0,Cardamom Hill
80,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.63,"Restaurants, Italian, Bars, Venues & Event Spaces, Nightlife, Event Planning & Services",2.0,0.0,Maggiano's Little Italy
81,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.85,"Italian, Restaurants",3,1.0,Pricci
82,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.37,"Restaurants, Italian, Nightlife, Bars, Venues & Event Spaces, Event Planning & Services",3,2.0,La Grotta Ristorante Italiano
83,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.03,"Steakhouses, Seafood, Restaurants",4.0,3.0,Chops & Lobster Bar
84,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.51,"Steakhouses, Restaurants, Seafood, Food, Specialty Food, Seafood Markets, Sushi Bars",3,4.0,Atlanta Fish Market
85,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.04,"Steakhouses, Seafood, Piano Bars, American (Traditional), Restaurants, Nightlife",3.0,5.0,Hal's The Steakhouse
86,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.59,"Restaurants, Event Planning & Services, Bars, Nightlife, Italian, Venues & Event Spaces",2.0,6.0,Maggiano's Little Italy
87,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.57,"American (New), Steakhouses, American (Traditional), Restaurants",2.0,7.0,Houston's Restaurant
88,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.56,"American (Traditional), Nightlife, Cocktail Bars, Bars, Seafood, Restaurants, Steakhouses, American (New)",2,8.0,Joey D's Oak Room
89,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.9,"Restaurants, Italian",2.0,9.0,Alfredo's Italian Restaurant
90,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.87,"Nightlife, Bars, Restaurants, Seafood, Steakhouses",3.0,10.0,C&S Seafood & Oyster Bar
91,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,4.2,"Restaurants, Italian",2,11.0,Valenza
92,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.6,"Italian, Restaurants",3.0,12.0,Antica Posta Ristorante Toscano
93,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.94,"Restaurants, Italian",3.0,13.0,Veni Vidi Vici
94,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.92,"Restaurants, Seafood, Nightlife, Wine Bars, American (New), American (Traditional), Gluten-Free, Bars",2.0,14.0,SOHO Restaurant
95,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.21,"Restaurants, American (New), Desserts, American (Traditional), Food",2.0,15.0,The Cheesecake Factory
96,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,2.42,"Restaurants, Wine Bars, American (Traditional), Bars, Steakhouses, Seafood, Nightlife, American (New)",2.0,16.0,McCormick & Schmick's Seafood & Steaks
97,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.65,"Steakhouses, American (New), Sushi Bars, Restaurants, American (Traditional)",2,17.0,Houston's Restaurant
98,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.86,"American (Traditional), Steakhouses, Restaurants, American (New)",2,18.0,Houston's Restaurant
99,grandpa,Can you make a restaurant reservation for me and my grandpa?,old,3.95,"Steakhouses, Restaurants",4.0,19.0,McKendrick's Steak House
100,child,Can you make a restaurant reservation for me and my child?,young,4.33,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",2.0,0.0,South City Kitchen Midtown
101,child,Can you make a restaurant reservation for me and my child?,young,4.08,"Nightlife, Kitchen & Bath, Home & Garden, Shopping, American (New), Southern, Restaurants, Bars",2,1.0,JCT Kitchen & Bar
102,child,Can you make a restaurant reservation for me and my child?,young,4.01,"American (Traditional), Desserts, Restaurants, American (New), Food, Breakfast & Brunch",2,2.0,Murphy's
103,child,Can you make a restaurant reservation for me and my child?,young,3.63,"Restaurants, Italian, Bars, Venues & Event Spaces, Nightlife, Event Planning & Services",2.0,3.0,Maggiano's Little Italy
104,child,Can you make a restaurant reservation for me and my child?,young,4.09,"Tapas/Small Plates, Bars, Nightlife, Wine Bars, Spanish, Restaurants",2.0,4.0,Barcelona Westside Ironworks
105,child,Can you make a restaurant reservation for me and my child?,young,3.44,"Pubs, Food, American (New), Bars, Vegetarian, Restaurants, Breweries, American (Traditional), Gastropubs, Nightlife",2.0,5.0,5 Seasons Brewing
106,child,Can you make a restaurant reservation for me and my child?,young,3.59,"Restaurants, Event Planning & Services, Bars, Nightlife, Italian, Venues & Event Spaces",2.0,6.0,Maggiano's Little Italy
107,child,Can you make a restaurant reservation for me and my child?,young,3.95,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",2.0,7.0,Sun in My Belly
108,child,Can you make a restaurant reservation for me and my child?,young,3.37,"Italian, Pizza, Restaurants",2.0,8.0,Baraonda Italian Restaurant
109,child,Can you make a restaurant reservation for me and my child?,young,3.65,"Steakhouses, American (New), Sushi Bars, Restaurants, American (Traditional)",2,9.0,Houston's Restaurant
110,child,Can you make a restaurant reservation for me and my child?,young,3.87,"Pizza, Italian, Food, Beer, Wine & Spirits, Restaurants",2.0,10.0,Fritti
111,child,Can you make a restaurant reservation for me and my child?,young,4.04,"Spanish, Desserts, Beer, Wine & Spirits, Food, Restaurants, Tapas/Small Plates, American (New), Tapas Bars",2.0,11.0,Barcelona Inman Park
112,child,Can you make a restaurant reservation for me and my child?,young,3.85,"Wine Bars, Nightlife, Bars, Restaurants, American (New)",2.0,12.0,Cru
113,child,Can you make a restaurant reservation for me and my child?,young,4.01,"Restaurants, Specialty Food, Food, Tapas/Small Plates, Ethnic Food, Tapas Bars",2.0,13.0,Eclipse Di Luna
114,child,Can you make a restaurant reservation for me and my child?,young,3.57,"Restaurants, Gluten-Free, Breakfast & Brunch, Italian, Pizza",2.0,14.0,Taverna Buckhead
115,child,Can you make a restaurant reservation for me and my child?,young,3.49,"Cajun/Creole, Southern, American (New), Restaurants",2.0,15.0,The Brasserie and Neighborhood Café at PARISH
116,child,Can you make a restaurant reservation for me and my child?,young,4.2,"American (New), Italian, Mediterranean, Bars, Shopping, Nightlife, Shoe Stores, Fashion, Cocktail Bars, Modern European, Restaurants, Greek",3,16.0,Ecco Midtown
117,child,Can you make a restaurant reservation for me and my child?,young,3.57,"American (New), Steakhouses, American (Traditional), Restaurants",2.0,17.0,Houston's Restaurant
118,child,Can you make a restaurant reservation for me and my child?,young,4.12,"Italian, Restaurants, Pasta Shops, Wine Bars, Specialty Food, Food, Nightlife, Bars",2.0,18.0,Pasta Da Pulcinella
119,child,Can you make a restaurant reservation for me and my child?,young,4.12,"Spanish, Restaurants, Dance Clubs, Nightlife, Tapas Bars",2.0,19.0,Eclipse Di Luna
120,son,Can you make a restaurant reservation for me and my son?,young,3.37,"Italian, Pizza, Restaurants",2.0,0.0,Baraonda Italian Restaurant
121,son,Can you make a restaurant reservation for me and my son?,young,4.08,"Nightlife, Kitchen & Bath, Home & Garden, Shopping, American (New), Southern, Restaurants, Bars",2,1.0,JCT Kitchen & Bar
122,son,Can you make a restaurant reservation for me and my son?,young,3.59,"Nightlife, American (Traditional), Pizza, Brewpubs, Restaurants, Pubs, Sports Bars, Bars, Breweries, Food",2.0,2.0,Max Lager's Wood-Fired Grill & Brewery
123,son,Can you make a restaurant reservation for me and my son?,young,3.87,"Pizza, Italian, Food, Beer, Wine & Spirits, Restaurants",2.0,3.0,Fritti
124,son,Can you make a restaurant reservation for me and my son?,young,4.2,"Restaurants, Italian",2,4.0,Valenza
125,son,Can you make a restaurant reservation for me and my son?,young,3.44,"Pubs, Food, American (New), Bars, Vegetarian, Restaurants, Breweries, American (Traditional), Gastropubs, Nightlife",2.0,5.0,5 Seasons Brewing
126,son,Can you make a restaurant reservation for me and my son?,young,3.84,"Pizza, Restaurants, Italian",2.0,6.0,Ribalta
127,son,Can you make a restaurant reservation for me and my son?,young,4.2,"American (New), Italian, Mediterranean, Bars, Shopping, Nightlife, Shoe Stores, Fashion, Cocktail Bars, Modern European, Restaurants, Greek",3,7.0,Ecco Midtown
128,son,Can you make a restaurant reservation for me and my son?,young,4.12,"Italian, Restaurants, Pasta Shops, Wine Bars, Specialty Food, Food, Nightlife, Bars",2.0,8.0,Pasta Da Pulcinella
129,son,Can you make a restaurant reservation for me and my son?,young,3.88,"Restaurants, German, Beer Gardens, Nightlife",2,9.0,Der Biergarten
130,son,Can you make a restaurant reservation for me and my son?,young,3.6,"Italian, Restaurants",3.0,10.0,Antica Posta Ristorante Toscano
131,son,Can you make a restaurant reservation for me and my son?,young,4.09,"Nightlife, Beer, Wine & Spirits, Bars, Italian, Food, Restaurants, Wine Bars",3.0,11.0,Sotto Sotto
132,son,Can you make a restaurant reservation for me and my son?,young,4.09,"Tapas/Small Plates, Bars, Nightlife, Wine Bars, Spanish, Restaurants",2.0,12.0,Barcelona Westside Ironworks
133,son,Can you make a restaurant reservation for me and my son?,young,3.63,"Restaurants, Italian, Bars, Venues & Event Spaces, Nightlife, Event Planning & Services",2.0,13.0,Maggiano's Little Italy
134,son,Can you make a restaurant reservation for me and my son?,young,3.9,"Pizza, Italian, Venues & Event Spaces, Restaurants, Event Planning & Services",2.0,14.0,Amalfi Pizza
135,son,Can you make a restaurant reservation for me and my son?,young,4.37,"Restaurants, Italian, Nightlife, Bars, Venues & Event Spaces, Event Planning & Services",3,15.0,La Grotta Ristorante Italiano
136,son,Can you make a restaurant reservation for me and my son?,young,4.33,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",2.0,16.0,South City Kitchen Midtown
137,son,Can you make a restaurant reservation for me and my son?,young,4.36,"Brazilian, Seafood, Restaurants, Barbeque, Steakhouses",3,17.0,Fogo de Chao - Atlanta
138,son,Can you make a restaurant reservation for me and my son?,young,4.1,"Seafood, Wine Bars, Bars, Restaurants, Steakhouses, Nightlife",3.0,18.0,Fleming's Prime Steakhouse & Wine Bar
139,son,Can you make a restaurant reservation for me and my son?,young,4.04,"Steakhouses, Seafood, Piano Bars, American (Traditional), Restaurants, Nightlife",3.0,19.0,Hal's The Steakhouse
140,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.08,"Nightlife, Kitchen & Bath, Home & Garden, Shopping, American (New), Southern, Restaurants, Bars",2,0.0,JCT Kitchen & Bar
141,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.63,"Restaurants, Italian, Bars, Venues & Event Spaces, Nightlife, Event Planning & Services",2.0,1.0,Maggiano's Little Italy
142,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.37,"Italian, Pizza, Restaurants",2.0,2.0,Baraonda Italian Restaurant
143,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.33,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",2.0,3.0,South City Kitchen Midtown
144,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.09,"Tapas/Small Plates, Bars, Nightlife, Wine Bars, Spanish, Restaurants",2.0,4.0,Barcelona Westside Ironworks
145,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.12,"Italian, Restaurants, Pasta Shops, Wine Bars, Specialty Food, Food, Nightlife, Bars",2.0,5.0,Pasta Da Pulcinella
146,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.95,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",2.0,6.0,Sun in My Belly
147,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.65,"Steakhouses, American (New), Sushi Bars, Restaurants, American (Traditional)",2,7.0,Houston's Restaurant
148,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.59,"Restaurants, Event Planning & Services, Bars, Nightlife, Italian, Venues & Event Spaces",2.0,8.0,Maggiano's Little Italy
149,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.09,"Nightlife, Beer, Wine & Spirits, Bars, Italian, Food, Restaurants, Wine Bars",3.0,9.0,Sotto Sotto
150,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.59,"Nightlife, American (Traditional), Pizza, Brewpubs, Restaurants, Pubs, Sports Bars, Bars, Breweries, Food",2.0,10.0,Max Lager's Wood-Fired Grill & Brewery
151,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.6,"Italian, Restaurants",3.0,11.0,Antica Posta Ristorante Toscano
152,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.22,"Restaurants, Nightlife, Cocktail Bars, Middle Eastern, Persian/Iranian, Bars",2.0,12.0,Rumi's Kitchen
153,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.36,"Brazilian, Seafood, Restaurants, Barbeque, Steakhouses",3,13.0,Fogo de Chao - Atlanta
154,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.04,"Spanish, Desserts, Beer, Wine & Spirits, Food, Restaurants, Tapas/Small Plates, American (New), Tapas Bars",2.0,14.0,Barcelona Inman Park
155,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.39,"Restaurants, Southern, Event Planning & Services, Soul Food, Party & Event Planning",2.0,15.0,Pittypat's Porch Restaurant
156,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.84,"Pizza, Restaurants, Italian",2.0,16.0,Ribalta
157,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.09,"Restaurants, Southern, Soul Food",2.0,17.0,Paschal's
158,daughter,Can you make a restaurant reservation for me and my daughter?,young,3.88,"Restaurants, German, Beer Gardens, Nightlife",2,18.0,Der Biergarten
159,daughter,Can you make a restaurant reservation for me and my daughter?,young,4.05,"Salad, Restaurants, Food, Desserts, Sandwiches, Chicken Wings, Italian, Specialty Food, Pizza",2.0,19.0,Gio's Chicken Amalfitano
160,kid,Can you make a restaurant reservation for me and my kid?,young,4.2,"Restaurants, Italian",2,0.0,Valenza
161,kid,Can you make a restaurant reservation for me and my kid?,young,3.63,"Restaurants, Italian, Bars, Venues & Event Spaces, Nightlife, Event Planning & Services",2.0,1.0,Maggiano's Little Italy
162,kid,Can you make a restaurant reservation for me and my kid?,young,3.59,"Restaurants, Event Planning & Services, Bars, Nightlife, Italian, Venues & Event Spaces",2.0,2.0,Maggiano's Little Italy
163,kid,Can you make a restaurant reservation for me and my kid?,young,3.87,"Pizza, Italian, Food, Beer, Wine & Spirits, Restaurants",2.0,3.0,Fritti
