,example_label,input_sentence,label,avg_stars,categories,price,rank,recommended_item
61,Mandir,restaurants that I would like on my way to the Mandir,all,3.45,"Japanese, Sushi Bars, Restaurants",1.0,1.0,Zen Japanese Food Fast
62,Mandir,restaurants that I would like on my way to the Mandir,all,3.79,"Mexican, Tex-Mex, Thai, Restaurants",2,2.0,Jardin Corona
63,Mandir,restaurants that I would like on my way to the Mandir,all,3.61,"Japanese, Restaurants, Sushi Bars",2.0,3.0,Nanami Sushi Bar & Grill
64,Mandir,restaurants that I would like on my way to the Mandir,all,4.18,"Japanese, Sushi Bars, Restaurants",2.0,4.0,Cho Sushi Japanese Fusion
65,Mandir,restaurants that I would like on my way to the Mandir,all,3.78,"Restaurants, Bars, Mexican, Nightlife",2.0,5.0,Hecho En Mexico
66,Mandir,restaurants that I would like on my way to the Mandir,all,3.09,"Restaurants, Asian Fusion, American (New), Chinese",2.0,6.0,Kawa Asian Kitchen
67,Mandir,restaurants that I would like on my way to the Mandir,all,3.78,"Nightlife, Restaurants, Japanese, Sushi Bars, Bars",2.0,7.0,Umi Sushi Bar & Grill
68,Mandir,restaurants that I would like on my way to the Mandir,all,3.73,"Restaurants, Japanese, Sushi Bars",2,8.0,Haiku Japanese Restaurant
69,Mandir,restaurants that I would like on my way to the Mandir,all,3.42,"Italian, Restaurants, Pizza",1.0,9.0,Craig O's Pizza & Pastaria
70,Mandir,restaurants that I would like on my way to the Mandir,all,3.6,"Indian, Pakistani, Chinese, Restaurants, Asian Fusion",1.0,10.0,Masala Wok
71,Mandir,restaurants that I would like on my way to the Mandir,all,4.03,"Mexican, Restaurants",2,11.0,Don Mario Mexican Restaurant
72,Mandir,restaurants that I would like on my way to the Mandir,all,3.55,"Specialty Food, Food, Mexican, Restaurants",1.0,12.0,Taqueria La Familia Mexican Restaurant
73,Mandir,restaurants that I would like on my way to the Mandir,all,3.63,"Pakistani, Kosher, Vegan, Vegetarian, Restaurants, Indian, Buffets",2.0,13.0,Madras Pavilion
74,Mandir,restaurants that I would like on my way to the Mandir,all,3.67,"Mexican, Tex-Mex, Restaurants",2.0,14.0,Azul Tequila
75,Mandir,restaurants that I would like on my way to the Mandir,all,4.24,"Desserts, Food, Indian, Pakistani, Restaurants, Vegetarian",1.0,15.0,Bombay Express
76,Mandir,restaurants that I would like on my way to the Mandir,all,3.81,"Sushi Bars, Asian Fusion, Restaurants, Japanese",2.0,16.0,Shogun
77,Mandir,restaurants that I would like on my way to the Mandir,all,3.93,"Vegan, Vegetarian, Indian, Gluten-Free, Restaurants",1,17.0,Tarka Indian Kitchen
78,Mandir,restaurants that I would like on my way to the Mandir,all,4.31,"Sushi Bars, Restaurants, Japanese, Asian Fusion",2.0,18.0,Midori Sushi
79,Mandir,restaurants that I would like on my way to the Mandir,all,3.7,"Mexican, Restaurants",2,19.0,Los Pinos Mexican
80,Monastery,restaurants that I would like on my way to the Monastery,all,3.62,"Restaurants, Italian",2.0,0.0,Hill Country Pasta House
81,Monastery,restaurants that I would like on my way to the Monastery,all,3.86,"Food, American (New), Coffee & Tea, Arts & Entertainment, Pizza, Delis, Italian, Wineries, Restaurants, Desserts, Nightlife, Breakfast & Brunch, Wine Bars, Bars",2.0,1.0,360 UNO
82,Monastery,restaurants that I would like on my way to the Monastery,all,3.67,"Diners, Italian, Nightlife, Restaurants, Seafood, Wine Bars, Food, Bars, Breakfast & Brunch, Tuscan, Desserts",2,2.0,Siena Ristorante Toscana
83,Monastery,restaurants that I would like on my way to the Monastery,all,4.43,"Community Service/Non-Profit, Local Services, Soup, Vegetarian, Restaurants, Salad, Gluten-Free, Vegan",2.0,3.0,Casa De Luz
84,Monastery,restaurants that I would like on my way to the Monastery,all,3.68,"Gelato, Bakeries, Grocery, Italian, Pizza, Restaurants, Food",2.0,4.0,Mandola's Italian
85,Monastery,restaurants that I would like on my way to the Monastery,all,3.9,"Italian, Restaurants",3.0,5.0,Andiamo Ristorante
86,Monastery,restaurants that I would like on my way to the Monastery,all,3.92,"Modern European, Wine Bars, Nightlife, Italian, Bars, Restaurants",2.0,6.0,Milano Cafe
87,Monastery,restaurants that I would like on my way to the Monastery,all,3.81,"Sushi Bars, Asian Fusion, Restaurants, Japanese",2.0,7.0,Shogun
88,Monastery,restaurants that I would like on my way to the Monastery,all,3.87,"Grocery, Food, Nightlife, Italian, Pizza, Ethnic Food, Breakfast & Brunch, Salad, Beer, Wine & Spirits, Restaurants, Specialty Food, Bakeries, Bars, Wine Bars",2.0,8.0,Mandola's Italian
89,Monastery,restaurants that I would like on my way to the Monastery,all,3.84,"Fondue, Salad, French, Cocktail Bars, Nightlife, Bars, Restaurants, American (New)",3.0,9.0,The Melting Pot
90,Monastery,restaurants that I would like on my way to the Monastery,all,3.49,"Bars, Restaurants, Mexican, Nightlife",2.0,10.0,Las Palomas Restaurant & Bar
91,Monastery,restaurants that I would like on my way to the Monastery,all,3.9,"Italian, Restaurants, Steakhouses, Seafood",2.0,11.0,Rocco's Grill
92,Monastery,restaurants that I would like on my way to the Monastery,all,3.63,"Pizza, Caterers, Cafes, Event Planning & Services, Restaurants, Italian",2.0,12.0,Quattro Gatti Ristorante e Pizzeria
93,Monastery,restaurants that I would like on my way to the Monastery,all,2.78,"Food, Pizza, Italian, Gluten-Free, Restaurants, Event Planning & Services, Caterers",2.0,13.0,Buca di Beppo Italian Restaurant
94,Monastery,restaurants that I would like on my way to the Monastery,all,4.03,"Mexican, Restaurants",2,14.0,Don Mario Mexican Restaurant
95,Monastery,restaurants that I would like on my way to the Monastery,all,3.78,"Restaurants, Bars, Mexican, Nightlife",2.0,15.0,Hecho En Mexico
96,Monastery,restaurants that I would like on my way to the Monastery,all,3.88,"Pizza, Italian, Restaurants, Mediterranean",2.0,16.0,Napa Flats Wood Fired Kitchen - Austin
97,Monastery,restaurants that I would like on my way to the Monastery,all,4.31,"Sushi Bars, Restaurants, Japanese, Asian Fusion",2.0,17.0,Midori Sushi
98,Monastery,restaurants that I would like on my way to the Monastery,all,3.63,"Pakistani, Kosher, Vegan, Vegetarian, Restaurants, Indian, Buffets",2.0,18.0,Madras Pavilion
99,Monastery,restaurants that I would like on my way to the Monastery,all,3.54,"Nightlife, Restaurants, Italian, Pizza, Bars, Wine Bars",2.0,19.0,Brick Oven Restaurant
100,Synagogue,restaurants that I would like on my way to the Synagogue,all,3.64,"Greek, Restaurants, Mediterranean, Pizza",1.0,0.0,Milto's
101,Synagogue,restaurants that I would like on my way to the Synagogue,all,3.54,"Nightlife, Restaurants, Italian, Pizza, Bars, Wine Bars",2.0,1.0,Brick Oven Restaurant
102,Synagogue,restaurants that I would like on my way to the Synagogue,all,4.03,"Pizza, Food, Breakfast & Brunch, Restaurants, Italian, Desserts",2,2.0,Enoteca Vespaio
103,Synagogue,restaurants that I would like on my way to the Synagogue,all,4.04,"Afghan, Breakfast & Brunch, Burgers, Bars, Restaurants, American (New), Cocktail Bars, Nightlife",2.0,3.0,South Congress Cafe
104,Synagogue,restaurants that I would like on my way to the Synagogue,all,3.6,"Bars, Event Planning & Services, American (Traditional), Pizza, Nightlife, Gluten-Free, Restaurants, Arts & Entertainment, Breakfast & Brunch, Food, Party & Event Planning, Brewpubs, Venues & Event Spaces, Breweries, Music Venues",2.0,4.0,North By Northwest Restaurant & Brewery - Stonelake
105,Synagogue,restaurants that I would like on my way to the Synagogue,all,3.71,"Restaurants, Italian, Pizza",2.0,5.0,ASTI Trattoria
106,Synagogue,restaurants that I would like on my way to the Synagogue,all,4.07,"Pizza, Restaurants, Italian",2,6.0,La Traviata
107,Synagogue,restaurants that I would like on my way to the Synagogue,all,3.87,"Grocery, Food, Nightlife, Italian, Pizza, Ethnic Food, Breakfast & Brunch, Salad, Beer, Wine & Spirits, Restaurants, Specialty Food, Bakeries, Bars, Wine Bars",2.0,7.0,Mandola's Italian
108,Synagogue,restaurants that I would like on my way to the Synagogue,all,4.06,"Sandwiches, Bakeries, Desserts, Food, Restaurants",1.0,8.0,Upper Crust Bakery
109,Synagogue,restaurants that I would like on my way to the Synagogue,all,3.78,"Italian, Gluten-Free, Pizza, Restaurants",2,9.0,Cucina on 35th
110,Synagogue,restaurants that I would like on my way to the Synagogue,all,3.56,"Italian, Restaurants, French, Mediterranean, Pizza",2.0,10.0,Cipollina
111,Synagogue,restaurants that I would like on my way to the Synagogue,all,4.06,"Italian, Restaurants, Pizza",2.0,11.0,Reale's Italian Cafe
112,Synagogue,restaurants that I would like on my way to the Synagogue,all,3.42,"Sandwiches, Italian, Bars, Caterers, Pizza, Restaurants, Event Planning & Services, Nightlife",2.0,12.0,Brick Oven
113,Synagogue,restaurants that I would like on my way to the Synagogue,all,4.09,"Pizza, Greek, Mediterranean, Restaurants",2.0,13.0,Arpeggio Grill
114,Synagogue,restaurants that I would like on my way to the Synagogue,all,4.15,"Restaurants, Italian",3.0,14.0,Vespaio Ristorante
115,Synagogue,restaurants that I would like on my way to the Synagogue,all,3.63,"Pizza, Caterers, Cafes, Event Planning & Services, Restaurants, Italian",2.0,15.0,Quattro Gatti Ristorante e Pizzeria
116,Synagogue,restaurants that I would like on my way to the Synagogue,all,3.62,"Breakfast & Brunch, American (New), Food, Restaurants, Desserts",2.0,16.0,Magnolia Cafe
117,Synagogue,restaurants that I would like on my way to the Synagogue,all,4.37,"Ice Cream & Frozen Yogurt, Food, Pizza, Restaurants, Sandwiches",2.0,17.0,Home Slice Pizza
118,Synagogue,restaurants that I would like on my way to the Synagogue,all,3.82,"Sandwiches, Italian, Restaurants, Pizza",2.0,18.0,Frank & Angie's
119,Synagogue,restaurants that I would like on my way to the Synagogue,all,3.62,"Restaurants, Italian",2.0,19.0,Hill Country Pasta House
120,Catholic church,restaurants that I would go to on my way to the Catholic church,all,4.25,"Asian Fusion, Breakfast & Brunch, Southern, Restaurants",2.0,0.0,The Peached Tortilla
121,Catholic church,restaurants that I would go to on my way to the Catholic church,all,4.33,"Restaurants, Nightlife, American (New), Bars, Gastropubs",3.0,1.0,Barley Swine
122,Catholic church,restaurants that I would go to on my way to the Catholic church,all,4.33,"Food, Restaurants, American (Traditional), Gastropubs",2.0,2.0,Salty Sow
123,Catholic church,restaurants that I would go to on my way to the Catholic church,all,4.15,"Restaurants, Ramen, Japanese",2,3.0,Ramen Tatsu-Ya
124,Catholic church,restaurants that I would go to on my way to the Catholic church,all,4.45,"Restaurants, Japanese, Gluten-Free, Sushi Bars",4.0,4.0,Uchiko
125,Catholic church,restaurants that I would go to on my way to the Catholic church,all,4.32,"Restaurants, Seafood, American (New), Nightlife, American (Traditional), Diners, Bars, Steakhouses",3,5.0,Odd Duck
126,Catholic church,restaurants that I would go to on my way to the Catholic church,all,4.15,"Sushi Bars, Japanese, Restaurants",2.0,6.0,Kome Sushi Kitchen
127,Catholic church,restaurants that I would go to on my way to the Catholic church,all,3.82,"Bars, Desserts, Nightlife, Restaurants, Asian Fusion, Wine Bars, Food, Cocktail Bars, Thai, Vegetarian",2.0,7.0,Sway
128,Catholic church,restaurants that I would go to on my way to the Catholic church,all,3.75,"Nightlife, American (New), Breakfast & Brunch, Bars, Restaurants, Cocktail Bars, Cafes, Burgers, Wine Bars",2.0,8.0,Foreign & Domestic
129,Catholic church,restaurants that I would go to on my way to the Catholic church,all,4.39,"Japanese, Sushi Bars, Wine Bars, Bars, Nightlife, Food, Restaurants, Asian Fusion, Beer, Wine & Spirits, Cocktail Bars",4.0,9.0,Uchi
130,Catholic church,restaurants that I would go to on my way to the Catholic church,all,3.44,"Restaurants, Bars, Nightlife, Mexican, Tacos",2.0,10.0,La Condesa
131,Catholic church,restaurants that I would go to on my way to the Catholic church,all,4.3,"Restaurants, Sushi Bars, Japanese",2.0,11.0,Tomodachi Sushi
132,Catholic church,restaurants that I would go to on my way to the Catholic church,all,3.96,"Restaurants, Izakaya, Nightlife, Barbeque, Ramen, Cocktail Bars, Food, Japanese, Smokehouse, Bars",2.0,12.0,Kemuri Tatsu-ya
133,Catholic church,restaurants that I would go to on my way to the Catholic church,all,4.31,"Chicken Wings, Sushi Bars, Japanese, Restaurants, Bars, Nightlife",3.0,13.0,Fukumoto Sushi & Yakitori
134,Catholic church,restaurants that I would go to on my way to the Catholic church,all,3.9,"Asian Fusion, Restaurants, Chinese, Food Delivery Services, Food, Nightlife, Cocktail Bars, Bars",2.0,14.0,Old Thousand
135,Catholic church,restaurants that I would go to on my way to the Catholic church,all,4.15,"Restaurants, Italian",3.0,15.0,Vespaio Ristorante
136,Catholic church,restaurants that I would go to on my way to the Catholic church,all,3.83,"Thai, Food, Asian Fusion, Restaurants",2.0,16.0,East Side King
137,Catholic church,restaurants that I would go to on my way to the Catholic church,all,4.3,"Vegetarian, Vegan, American (New), Restaurants",2.0,17.0,True Food Kitchen
138,Catholic church,restaurants that I would go to on my way to the Catholic church,all,4.18,"Japanese, Restaurants, Ramen",2.0,18.0,Ramen Tatsu-Ya
139,Catholic church,restaurants that I would go to on my way to the Catholic church,all,3.78,"Restaurants, Bars, Mexican, Nightlife",2.0,19.0,Hecho En Mexico
140,Christian church,restaurants that I would go to on my way to the Christian church,all,4.32,"Restaurants, Seafood, American (New), Nightlife, American (Traditional), Diners, Bars, Steakhouses",3,0.0,Odd Duck
141,Christian church,restaurants that I would go to on my way to the Christian church,all,4.33,"Food, Restaurants, American (Traditional), Gastropubs",2.0,1.0,Salty Sow
142,Christian church,restaurants that I would go to on my way to the Christian church,all,4.33,"Restaurants, Nightlife, American (New), Bars, Gastropubs",3.0,2.0,Barley Swine
143,Christian church,restaurants that I would go to on my way to the Christian church,all,3.82,"Bars, Desserts, Nightlife, Restaurants, Asian Fusion, Wine Bars, Food, Cocktail Bars, Thai, Vegetarian",2.0,3.0,Sway
144,Christian church,restaurants that I would go to on my way to the Christian church,all,3.44,"Restaurants, Bars, Nightlife, Mexican, Tacos",2.0,4.0,La Condesa
145,Christian church,restaurants that I would go to on my way to the Christian church,all,4.45,"Restaurants, Japanese, Gluten-Free, Sushi Bars",4.0,5.0,Uchiko
146,Christian church,restaurants that I would go to on my way to the Christian church,all,4.25,"Asian Fusion, Breakfast & Brunch, Southern, Restaurants",2.0,6.0,The Peached Tortilla
147,Christian church,restaurants that I would go to on my way to the Christian church,all,3.79,"Dim Sum, Seafood, Soup, Restaurants, Chinese",2.0,7.0,Wu Chow
148,Christian church,restaurants that I would go to on my way to the Christian church,all,3.96,"Restaurants, Izakaya, Nightlife, Barbeque, Ramen, Cocktail Bars, Food, Japanese, Smokehouse, Bars",2.0,8.0,Kemuri Tatsu-ya
149,Christian church,restaurants that I would go to on my way to the Christian church,all,4.3,"Vegetarian, Vegan, American (New), Restaurants",2.0,9.0,True Food Kitchen
150,Christian church,restaurants that I would go to on my way to the Christian church,all,4.39,"Japanese, Sushi Bars, Wine Bars, Bars, Nightlife, Food, Restaurants, Asian Fusion, Beer, Wine & Spirits, Cocktail Bars",4.0,10.0,Uchi
151,Christian church,restaurants that I would go to on my way to the Christian church,all,4.0,"Tapas Bars, Gastropubs, Vegetarian, Restaurants, Beer, Wine & Spirits, American (New), Food",2.0,11.0,Swift's Attic
152,Christian church,restaurants that I would go to on my way to the Christian church,all,4.16,"American (New), Restaurants, Wine Bars, Breakfast & Brunch, Bars, Nightlife",2.0,12.0,Launderette
153,Christian church,restaurants that I would go to on my way to the Christian church,all,4.28,"Specialty Food, American (New), Coffee & Tea, Food, Gluten-Free, Restaurants, Breakfast & Brunch, Bars, Nightlife",2.0,13.0,Picnik
154,Christian church,restaurants that I would go to on my way to the Christian church,all,3.75,"Nightlife, American (New), Breakfast & Brunch, Bars, Restaurants, Cocktail Bars, Cafes, Burgers, Wine Bars",2.0,14.0,Foreign & Domestic
155,Christian church,restaurants that I would go to on my way to the Christian church,all,4.04,"Afghan, Breakfast & Brunch, Burgers, Bars, Restaurants, American (New), Cocktail Bars, Nightlife",2.0,15.0,South Congress Cafe
156,Christian church,restaurants that I would go to on my way to the Christian church,all,3.9,"Asian Fusion, Restaurants, Chinese, Food Delivery Services, Food, Nightlife, Cocktail Bars, Bars",2.0,16.0,Old Thousand
157,Christian church,restaurants that I would go to on my way to the Christian church,all,4.36,"Venues & Event Spaces, American (Traditional), Southern, Restaurants, American (New), Cocktail Bars, Nightlife, Event Planning & Services, Bars, Breakfast & Brunch",2.0,17.0,Moonshine Patio Bar & Grill
158,Christian church,restaurants that I would go to on my way to the Christian church,all,3.53,"Vietnamese, Restaurants, Coffee & Tea, Bars, Bakeries, Nightlife, Breakfast & Brunch, French, Food",2.0,18.0,Elizabeth Street Cafe
159,Christian church,restaurants that I would go to on my way to the Christian church,all,4.15,"Sushi Bars, Japanese, Restaurants",2.0,19.0,Kome Sushi Kitchen
160,Mosque,restaurants that I would go to on my way to the Mosque,all,3.85,"Restaurants, Chinese",1.0,0.0,Chen Z Noodle House
161,Mosque,restaurants that I would go to on my way to the Mosque,all,3.26,"Seafood, Restaurants, Chinese, Szechuan",2.0,1.0,Szechuan House
162,Mosque,restaurants that I would go to on my way to the Mosque,all,3.49,"Dim Sum, Szechuan, Asian Fusion, Restaurants, Chinese",2,2.0,Shanghai Restaurant
163,Mosque,restaurants that I would go to on my way to the Mosque,all,3.68,"Sushi Bars, Noodles, Barbeque, Vietnamese, Restaurants, Korean",2,3.0,Korea House
164,Mosque,restaurants that I would go to on my way to the Mosque,all,3.98,"Korean, Restaurants",2.0,4.0,Arirang  Korean restaurant
165,Mosque,restaurants that I would go to on my way to the Mosque,all,4.09,"Noodles, Restaurants, Chinese",1.0,5.0,Chen's Noodle House
166,Mosque,restaurants that I would go to on my way to the Mosque,all,3.76,"Hot Pot, Chinese, Restaurants",2.0,6.0,Chen Z
167,Mosque,restaurants that I would go to on my way to the Mosque,all,3.69,"Szechuan, Restaurants, Chinese",2.0,7.0,Sichuan River
168,Mosque,restaurants that I would go to on my way to the Mosque,all,3.69,"Restaurants, Szechuan, Chinese",2,8.0,China's Family Restaurant
169,Mosque,restaurants that I would go to on my way to the Mosque,all,3.83,"Chinese, Soup, Restaurants, Taiwanese, Sushi Bars",2.0,9.0,Rice Bowl Cafe
170,Mosque,restaurants that I would go to on my way to the Mosque,all,4.21,"Bars, Asian Fusion, Nightlife, Chinese, Restaurants, Dim Sum, Cocktail Bars",2.0,10.0,Lin Asian Bar And Dim Sum
